"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2018-04-02","000042","202000000031","1.6731","1.6731","","",""
"2018-04-03","000042","202000000031","1.6587","1.6587","","",""
"2018-04-04","000042","202000000031","1.6512","1.6512","","",""
"2018-04-09","000042","202000000031","1.6515","1.6515","","",""
"2018-04-10","000042","202000000031","1.6793","1.6793","","",""
"2018-04-11","000042","202000000031","1.6846","1.6846","","",""
"2018-04-12","000042","202000000031","1.6691","1.6691","","",""
"2018-04-13","000042","202000000031","1.6652","1.6652","","",""
"2018-04-16","000042","202000000031","1.6396","1.6396","","",""
"2018-04-17","000042","202000000031","1.6172","1.6172","","",""
"2018-04-18","000042","202000000031","1.6308","1.6308","","",""
"2018-04-19","000042","202000000031","1.6522","1.6522","","",""
"2018-04-20","000042","202000000031","1.6333","1.6333","","",""
"2018-04-23","000042","202000000031","1.6323","1.6323","","",""
"2018-04-24","000042","202000000031","1.6662","1.6662","","",""
"2018-04-25","000042","202000000031","1.6595","1.6595","","",""
"2018-04-26","000042","202000000031","1.6397","1.6397","","",""
"2018-04-27","000042","202000000031","1.6503","1.6503","","",""
"2018-05-02","000042","202000000031","1.6559","1.6559","","",""
"2018-05-03","000042","202000000031","1.6684","1.6684","","",""
"2018-05-04","000042","202000000031","1.6656","1.6656","","",""
"2018-05-07","000042","202000000031","1.6915","1.6915","","",""
"2018-05-08","000042","202000000031","1.7028","1.7028","","",""
"2018-05-09","000042","202000000031","1.7023","1.7023","","",""
"2018-05-10","000042","202000000031","1.7059","1.7059","","",""
"2018-05-11","000042","202000000031","1.6978","1.6978","","",""
"2018-05-14","000042","202000000031","1.7096","1.7096","","",""
"2018-05-15","000042","202000000031","1.7202","1.7202","","",""
"2018-05-16","000042","202000000031","1.7073","1.7073","","",""
"2018-05-17","000042","202000000031","1.7005","1.7005","","",""
"2018-05-18","000042","202000000031","1.7134","1.7134","","",""
"2018-05-21","000042","202000000031","1.7212","1.7212","","",""
"2018-05-22","000042","202000000031","1.7145","1.7145","","",""
"2018-05-23","000042","202000000031","1.6942","1.6942","","",""
"2018-05-24","000042","202000000031","1.6809","1.6809","","",""
"2018-05-25","000042","202000000031","1.6762","1.6762","","",""
"2018-05-28","000042","202000000031","1.6800","1.6800","","",""
"2018-05-29","000042","202000000031","1.6765","1.6765","","",""
"2018-05-30","000042","202000000031","1.6386","1.6386","","",""
"2018-05-31","000042","202000000031","1.6701","1.6701","","",""
"2018-06-01","000042","202000000031","1.6570","1.6570","","",""
"2018-06-04","000042","202000000031","1.6702","1.6702","","",""
"2018-06-05","000042","202000000031","1.6860","1.6860","","",""
"2018-06-06","000042","202000000031","1.6837","1.6837","","",""
"2018-06-07","000042","202000000031","1.6895","1.6895","","",""
"2018-06-08","000042","202000000031","1.6641","1.6641","","",""
"2018-06-11","000042","202000000031","1.6669","1.6669","","",""
"2018-06-12","000042","202000000031","1.6915","1.6915","","",""
"2018-06-13","000042","202000000031","1.6800","1.6800","","",""
"2018-06-14","000042","202000000031","1.6774","1.6774","","",""
"2018-06-15","000042","202000000031","1.6741","1.6741","","",""
"2018-06-19","000042","202000000031","1.6253","1.6253","","",""
"2018-06-20","000042","202000000031","1.6299","1.6299","","",""
"2018-06-21","000042","202000000031","1.6193","1.6193","","",""
"2018-06-22","000042","202000000031","1.6275","1.6275","","",""
"2018-06-25","000042","202000000031","1.6021","1.6021","","",""
"2018-06-26","000042","202000000031","1.5851","1.5851","","",""
"2018-06-27","000042","202000000031","1.5627","1.5627","","",""
"2018-06-28","000042","202000000031","1.5415","1.5415","","",""
"2018-06-29","000042","202000000031","1.5782","1.5782","","",""
"2018-06-30","000042","202000000031","1.5782","1.5782","","",""
"2018-07-02","000042","202000000031","1.5352","1.5352","","",""
"2018-07-03","000042","202000000031","1.5378","1.5378","","",""
"2018-07-04","000042","202000000031","1.5224","1.5224","","",""
"2018-07-05","000042","202000000031","1.5117","1.5117","","",""
"2018-07-06","000042","202000000031","1.5114","1.5114","","",""
"2018-07-09","000042","202000000031","1.5541","1.5541","","",""
"2018-07-10","000042","202000000031","1.5630","1.5630","","",""
"2018-07-11","000042","202000000031","1.5375","1.5375","","",""
"2018-07-12","000042","202000000031","1.5724","1.5724","","",""
"2018-07-13","000042","202000000031","1.5837","1.5837","","",""
"2018-07-16","000042","202000000031","1.5783","1.5783","","",""
"2018-07-17","000042","202000000031","1.5704","1.5704","","",""
"2018-07-18","000042","202000000031","1.5599","1.5599","","",""
"2018-07-19","000042","202000000031","1.5554","1.5554","","",""
"2018-07-20","000042","202000000031","1.5849","1.5849","","",""
"2018-07-23","000042","202000000031","1.6116","1.6116","","",""
"2018-07-24","000042","202000000031","1.6414","1.6414","","",""
"2018-07-25","000042","202000000031","1.6401","1.6401","","",""
"2018-07-26","000042","202000000031","1.6259","1.6259","","",""
"2018-07-27","000042","202000000031","1.6199","1.6199","","",""
"2018-07-30","000042","202000000031","1.6228","1.6228","","",""
"2018-07-31","000042","202000000031","1.6225","1.6225","","",""
"2018-08-01","000042","202000000031","1.5890","1.5890","","",""
"2018-08-02","000042","202000000031","1.5602","1.5602","","",""
"2018-08-03","000042","202000000031","1.5365","1.5365","","",""
"2018-08-06","000042","202000000031","1.5196","1.5196","","",""
"2018-08-07","000042","202000000031","1.5648","1.5648","","",""
"2018-08-08","000042","202000000031","1.5408","1.5408","","",""
"2018-08-09","000042","202000000031","1.5760","1.5760","","",""
"2018-08-10","000042","202000000031","1.5754","1.5754","","",""
"2018-08-13","000042","202000000031","1.5702","1.5702","","",""
"2018-08-14","000042","202000000031","1.5632","1.5632","","",""
"2018-08-15","000042","202000000031","1.5318","1.5318","","",""
"2018-08-16","000042","202000000031","1.5257","1.5257","","",""
"2018-08-17","000042","202000000031","1.5080","1.5080","","",""
"2018-08-20","000042","202000000031","1.5299","1.5299","","",""
"2018-08-21","000042","202000000031","1.5532","1.5532","","",""
"2018-08-22","000042","202000000031","1.5410","1.5410","","",""
"2018-08-23","000042","202000000031","1.5451","1.5451","","",""
"2018-08-24","000042","202000000031","1.5446","1.5446","","",""
"2018-08-27","000042","202000000031","1.5794","1.5794","","",""
"2018-08-28","000042","202000000031","1.5803","1.5803","","",""
"2018-08-29","000042","202000000031","1.5733","1.5733","","",""
"2018-08-30","000042","202000000031","1.5590","1.5590","","",""
"2018-08-31","000042","202000000031","1.5575","1.5575","","",""
"2018-09-03","000042","202000000031","1.5544","1.5544","","",""
"2018-09-04","000042","202000000031","1.5691","1.5691","","",""
"2018-09-05","000042","202000000031","1.5421","1.5421","","",""
"2018-09-06","000042","202000000031","1.5295","1.5295","","",""
"2018-09-07","000042","202000000031","1.5347","1.5347","","",""
"2018-09-10","000042","202000000031","1.5156","1.5156","","",""
"2018-09-11","000042","202000000031","1.5131","1.5131","","",""
"2018-09-12","000042","202000000031","1.5072","1.5072","","",""
"2018-09-13","000042","202000000031","1.5221","1.5221","","",""
"2018-09-14","000042","202000000031","1.5219","1.5219","","",""
"2018-09-17","000042","202000000031","1.5065","1.5065","","",""
"2018-09-18","000042","202000000031","1.5396","1.5396","","",""
"2018-09-19","000042","202000000031","1.5555","1.5555","","",""
"2018-09-20","000042","202000000031","1.5552","1.5552","","",""
"2018-09-21","000042","202000000031","1.5954","1.5954","","",""
"2018-09-25","000042","202000000031","1.5822","1.5822","","",""
"2018-09-26","000042","202000000031","1.5922","1.5922","","",""
"2018-09-27","000042","202000000031","1.5917","1.5917","","",""
"2018-09-28","000042","202000000031","1.6046","1.6046","","",""
"2018-10-08","000042","202000000031","1.5469","1.5469","","",""
"2018-10-09","000042","202000000031","1.5443","1.5443","","",""
"2018-10-10","000042","202000000031","1.5450","1.5450","","",""
"2018-10-11","000042","202000000031","1.4724","1.4724","","",""
"2018-10-12","000042","202000000031","1.4900","1.4900","","",""
"2018-10-15","000042","202000000031","1.4677","1.4677","","",""
"2018-10-16","000042","202000000031","1.4513","1.4513","","",""
"2018-10-17","000042","202000000031","1.4682","1.4682","","",""
"2018-10-18","000042","202000000031","1.4306","1.4306","","",""
"2018-10-19","000042","202000000031","1.4666","1.4666","","",""
"2018-10-22","000042","202000000031","1.5215","1.5215","","",""
"2018-10-23","000042","202000000031","1.4888","1.4888","","",""
"2018-10-24","000042","202000000031","1.4922","1.4922","","",""
"2018-10-25","000042","202000000031","1.4967","1.4967","","",""
"2018-10-26","000042","202000000031","1.4960","1.4960","","",""
"2018-10-29","000042","202000000031","1.4661","1.4661","","",""
"2018-10-30","000042","202000000031","1.4853","1.4853","","",""
"2018-10-31","000042","202000000031","1.5009","1.5009","","",""
"2018-11-01","000042","202000000031","1.5021","1.5021","","",""
"2018-11-02","000042","202000000031","1.5417","1.5417","","",""
"2018-11-05","000042","202000000031","1.5285","1.5285","","",""
"2018-11-06","000042","202000000031","1.5215","1.5215","","",""
"2018-11-07","000042","202000000031","1.5165","1.5165","","",""
"2018-11-08","000042","202000000031","1.5069","1.5069","","",""
"2018-11-09","000042","202000000031","1.4924","1.4924","","",""
"2018-11-12","000042","202000000031","1.5114","1.5114","","",""
"2018-11-13","000042","202000000031","1.5233","1.5233","","",""
"2018-11-14","000042","202000000031","1.5122","1.5122","","",""
"2018-11-15","000042","202000000031","1.5287","1.5287","","",""
"2018-11-16","000042","202000000031","1.5295","1.5295","","",""
"2018-11-19","000042","202000000031","1.5452","1.5452","","",""
"2018-11-20","000042","202000000031","1.5129","1.5129","","",""
"2018-11-21","000042","202000000031","1.5163","1.5163","","",""
"2018-11-22","000042","202000000031","1.5109","1.5109","","",""
"2018-11-23","000042","202000000031","1.4754","1.4754","","",""
"2018-11-26","000042","202000000031","1.4703","1.4703","","",""
"2018-11-27","000042","202000000031","1.4687","1.4687","","",""
"2018-11-28","000042","202000000031","1.4852","1.4852","","",""
"2018-11-29","000042","202000000031","1.4678","1.4678","","",""
"2018-11-30","000042","202000000031","1.4815","1.4815","","",""
"2018-12-03","000042","202000000031","1.5163","1.5163","","",""
"2018-12-04","000042","202000000031","1.5198","1.5198","","",""
"2018-12-05","000042","202000000031","1.5126","1.5126","","",""
"2018-12-06","000042","202000000031","1.4862","1.4862","","",""
"2018-12-07","000042","202000000031","1.4945","1.4945","","",""
"2018-12-10","000042","202000000031","1.4780","1.4780","","",""
"2018-12-11","000042","202000000031","1.4878","1.4878","","",""
"2018-12-12","000042","202000000031","1.4937","1.4937","","",""
"2018-12-13","000042","202000000031","1.5127","1.5127","","",""
"2018-12-14","000042","202000000031","1.4928","1.4928","","",""
"2018-12-17","000042","202000000031","1.4928","1.4928","","",""
"2018-12-18","000042","202000000031","1.4802","1.4802","","",""
"2018-12-19","000042","202000000031","1.4703","1.4703","","",""
"2018-12-20","000042","202000000031","1.4605","1.4605","","",""
"2018-12-21","000042","202000000031","1.4466","1.4466","","",""
"2018-12-24","000042","202000000031","1.4522","1.4522","","",""
"2018-12-25","000042","202000000031","1.4430","1.4430","","",""
"2018-12-26","000042","202000000031","1.4384","1.4384","","",""
"2018-12-27","000042","202000000031","1.4370","1.4370","","",""
"2018-12-28","000042","202000000031","1.4435","1.4435","","",""
"2018-12-31","000042","202000000031","1.4433","1.4433","","",""
"2019-01-02","000042","202000000031","1.4224","1.4224","","",""
"2019-01-03","000042","202000000031","1.4203","1.4203","","",""
"2019-01-04","000042","202000000031","1.4479","1.4479","","",""
"2019-01-07","000042","202000000031","1.4601","1.4601","","",""
"2019-01-08","000042","202000000031","1.4546","1.4546","","",""
"2019-01-09","000042","202000000031","1.4685","1.4685","","",""
"2019-01-10","000042","202000000031","1.4632","1.4632","","",""
"2019-01-11","000042","202000000031","1.4722","1.4722","","",""
"2019-01-14","000042","202000000031","1.4643","1.4643","","",""
"2019-01-15","000042","202000000031","1.4871","1.4871","","",""
"2019-01-16","000042","202000000031","1.4874","1.4874","","",""
"2019-01-17","000042","202000000031","1.4805","1.4805","","",""
"2019-01-18","000042","202000000031","1.5039","1.5039","","",""
"2019-01-21","000042","202000000031","1.5083","1.5083","","",""
"2019-01-22","000042","202000000031","1.4923","1.4923","","",""
"2019-01-23","000042","202000000031","1.4954","1.4954","","",""
"2019-01-24","000042","202000000031","1.5001","1.5001","","",""
"2019-01-25","000042","202000000031","1.5085","1.5085","","",""
"2019-01-28","000042","202000000031","1.5112","1.5112","","",""
"2019-01-29","000042","202000000031","1.5156","1.5156","","",""
"2019-01-30","000042","202000000031","1.5080","1.5080","","",""
"2019-01-31","000042","202000000031","1.5111","1.5111","","",""
"2019-02-01","000042","202000000031","1.5281","1.5281","","",""
"2019-02-11","000042","202000000031","1.5543","1.5543","","",""
"2019-02-12","000042","202000000031","1.5648","1.5648","","",""
"2019-02-13","000042","202000000031","1.5896","1.5896","","",""
"2019-02-14","000042","202000000031","1.5887","1.5887","","",""
"2019-02-15","000042","202000000031","1.5626","1.5626","","",""
"2019-02-18","000042","202000000031","1.6074","1.6074","","",""
"2019-02-19","000042","202000000031","1.6023","1.6023","","",""
"2019-02-20","000042","202000000031","1.6109","1.6109","","",""
"2019-02-21","000042","202000000031","1.6014","1.6014","","",""
"2019-02-22","000042","202000000031","1.6240","1.6240","","",""
"2019-02-25","000042","202000000031","1.7041","1.7041","","",""
"2019-02-26","000042","202000000031","1.6947","1.6947","","",""
"2019-02-27","000042","202000000031","1.6880","1.6880","","",""
"2019-02-28","000042","202000000031","1.6892","1.6892","","",""
"2019-03-01","000042","202000000031","1.7149","1.7149","","",""
"2019-03-04","000042","202000000031","1.7425","1.7425","","",""
"2019-03-05","000042","202000000031","1.7618","1.7618","","",""
"2019-03-06","000042","202000000031","1.7748","1.7748","","",""
"2019-03-07","000042","202000000031","1.7593","1.7593","","",""
"2019-03-08","000042","202000000031","1.6915","1.6915","","",""
"2019-03-11","000042","202000000031","1.7362","1.7362","","",""
"2019-03-12","000042","202000000031","1.7564","1.7564","","",""
"2019-03-13","000042","202000000031","1.7381","1.7381","","",""
"2019-03-14","000042","202000000031","1.7194","1.7194","","",""
"2019-03-15","000042","202000000031","1.7441","1.7441","","",""
