epoch,cls_head_accuracy,cls_head_loss,loss,lr,reg_head_loss,reg_head_mae,val_cls_head_accuracy,val_cls_head_loss,val_loss,val_reg_head_loss,val_reg_head_mae
35,0.5895425081253052,0.6617717146873474,0.1351647526025772,3.2793123e-05,0.017165882512927055,0.14390534162521362,0.5707070827484131,0.6933488249778748,0.14975783228874207,0.02612852118909359,0.14967171847820282
36,0.5947712659835815,0.6653720140457153,0.1360418200492859,3.2793123e-05,0.017400991171598434,0.14471197128295898,0.5707070827484131,0.6934795379638672,0.1498871147632599,0.026234501972794533,0.1500520259141922
37,0.5908496975898743,0.6637455821037292,0.135700523853302,3.2793123e-05,0.01734967529773712,0.14365439116954803,0.5707070827484131,0.6932646036148071,0.1491299420595169,0.02551564946770668,0.14805465936660767
38,0.5764706134796143,0.6618663668632507,0.13599732518196106,3.2793123e-05,0.017981573939323425,0.1465684324502945,0.5707070827484131,0.6930912733078003,0.14908674359321594,0.02550335042178631,0.1481441706418991
39,0.6117647290229797,0.6630206108093262,0.1355103999376297,3.2793123e-05,0.01728883385658264,0.14528712630271912,0.5707070827484131,0.6932827234268188,0.14883887767791748,0.02522134780883789,0.14740262925624847
40,0.6130719184875488,0.6600885391235352,0.1346520036458969,3.2793123e-05,0.016953270882368088,0.14363838732242584,0.5707070827484131,0.693958580493927,0.14958083629608154,0.02584279701113701,0.14901334047317505
41,0.5790849924087524,0.6645998358726501,0.13564851880073547,3.2793123e-05,0.017145372927188873,0.1428142935037613,0.5707070827484131,0.6949090957641602,0.14960898458957672,0.02570148929953575,0.1487203687429428
42,0.6143791079521179,0.6594260334968567,0.13488228619098663,3.2793123e-05,0.01730167120695114,0.1439039260149002,0.5707070827484131,0.6947184801101685,0.14935603737831116,0.025482505559921265,0.1481551229953766
43,0.601307213306427,0.6626664996147156,0.13454492390155792,3.2793123e-05,0.016386516392230988,0.1409560889005661,0.5707070827484131,0.6944310069084167,0.14943817257881165,0.02561589516699314,0.14854402840137482
44,0.5816993713378906,0.6657126545906067,0.13583149015903473,3.2793123e-05,0.017129937186837196,0.14201484620571136,0.5707070827484131,0.6946296095848083,0.14963549375534058,0.02577781118452549,0.14897440373897552
45,0.6052287817001343,0.6636795401573181,0.13518781960010529,3.2793123e-05,0.016848769038915634,0.14360041916370392,0.5707070827484131,0.6955300569534302,0.14965152740478516,0.02563328668475151,0.14847023785114288
46,0.5908496975898743,0.6599546670913696,0.1349913626909256,3.2793123e-05,0.01731649599969387,0.1459580510854721,0.5707070827484131,0.6963375210762024,0.14988432824611664,0.025722114369273186,0.14870911836624146
47,0.5973856449127197,0.6655938625335693,0.13537999987602234,3.2793123e-05,0.016699623316526413,0.14237730205059052,0.5707070827484131,0.6961953043937683,0.14951284229755402,0.025376012548804283,0.14781266450881958
48,0.6052287817001343,0.6605562567710876,0.13529415428638458,3.2793123e-05,0.017512014135718346,0.14461949467658997,0.5707070827484131,0.6965051293373108,0.14975661039352417,0.025564515963196754,0.14833977818489075
49,0.5960784554481506,0.6616425514221191,0.13534526526927948,3.2793123e-05,0.017369410023093224,0.14455629885196686,0.5707070827484131,0.6965876817703247,0.14982827007770538,0.025621436536312103,0.1484081745147705
50,0.6026144027709961,0.6581906676292419,0.13432471454143524,1.6396561e-05,0.016964387148618698,0.14129801094532013,0.5707070827484131,0.6964879631996155,0.14966577291488647,0.0254767257720232,0.14802230894565582
51,0.6039215922355652,0.6574798226356506,0.1338551938533783,1.6396561e-05,0.01662161946296692,0.140769824385643,0.5707070827484131,0.696818470954895,0.14957737922668457,0.025329414755105972,0.14765438437461853
52,0.5882353186607361,0.6577461957931519,0.13404107093811035,1.6396561e-05,0.016759969294071198,0.13964800536632538,0.5707070827484131,0.6974171996116638,0.14994286000728607,0.025588136166334152,0.14831383526325226
53,0.5973856449127197,0.6572431325912476,0.13394100964069366,1.6396561e-05,0.016749626025557518,0.1419723927974701,0.5707070827484131,0.6978332996368408,0.15001177787780762,0.025582853704690933,0.14833179116249084
54,0.6052287817001343,0.6579588055610657,0.13486497104167938,1.6396561e-05,0.017545973882079124,0.14555281400680542,0.5707070827484131,0.6980084776878357,0.149920254945755,0.025460097938776016,0.14805114269256592
55,0.6000000238418579,0.6614364981651306,0.13475443422794342,1.6396561e-05,0.016815349459648132,0.14184480905532837,0.5707070827484131,0.6977907419204712,0.14968663454055786,0.025265276432037354,0.14753006398677826
56,0.6052287817001343,0.6583617925643921,0.13417266309261322,1.6396561e-05,0.016781792044639587,0.14216426014900208,0.5707070827484131,0.6979871988296509,0.14973357319831848,0.02527722157537937,0.1475231647491455
57,0.5921568870544434,0.6618611812591553,0.13452082872390747,1.6396561e-05,0.01650601625442505,0.14218980073928833,0.5707070827484131,0.6981498003005981,0.15007899701595306,0.025593632832169533,0.14831040799617767
58,0.5960784554481506,0.6587498188018799,0.13410475850105286,1.6396561e-05,0.01664470136165619,0.1430775225162506,0.5707070827484131,0.6980359554290771,0.15007519721984863,0.025610148906707764,0.14835236966609955
59,0.5816993713378906,0.661361813545227,0.13475966453552246,1.6396561e-05,0.01683388650417328,0.14208263158798218,0.5707070827484131,0.6978049278259277,0.14980991184711456,0.025386065244674683,0.1477888822555542
60,0.5960784554481506,0.6604698300361633,0.13476260006427765,1.6396561e-05,0.01699584722518921,0.14186249673366547,0.5707070827484131,0.6979761719703674,0.15007786452770233,0.025623450055718422,0.14842067658901215
61,0.6143791079521179,0.6605849266052246,0.1344447284936905,1.6396561e-05,0.016657473519444466,0.14090566337108612,0.5707070827484131,0.6982859373092651,0.14997310936450958,0.025463471189141273,0.14798925817012787
62,0.601307213306427,0.6560265421867371,0.13309139013290405,1.6396561e-05,0.016116928309202194,0.1397753804922104,0.5707070827484131,0.6985107064247131,0.15014995634555817,0.025600234046578407,0.14834627509117126
63,0.6091503500938416,0.6610221266746521,0.13446421921253204,1.6396561e-05,0.016599001362919807,0.14249654114246368,0.5707070827484131,0.6986850500106812,0.14990532398223877,0.025324514135718346,0.14762139320373535
64,0.5908496975898743,0.6589536070823669,0.13521507382392883,1.6396561e-05,0.017718693241477013,0.1444401741027832,0.5707070827484131,0.6988803744316101,0.14994366466999054,0.025328049436211586,0.14766892790794373
65,0.5973856449127197,0.6568191051483154,0.13350173830986023,8.198281e-06,0.01638595573604107,0.13957710564136505,0.5707070827484131,0.6988407969474792,0.14995402097702026,0.025345453992486,0.14773495495319366
66,0.6026144027709961,0.6582401990890503,0.1339799165725708,8.198281e-06,0.01661073975265026,0.1424773633480072,0.5707070827484131,0.6990231871604919,0.15003009140491486,0.02538900263607502,0.14786139130592346
67,0.6183006763458252,0.6555947661399841,0.1334875226020813,8.198281e-06,0.01659003645181656,0.14330917596817017,0.5707070827484131,0.6991701126098633,0.15016517043113708,0.025497881695628166,0.14814771711826324
68,0.5947712659835815,0.6583342552185059,0.13441422581672668,8.198281e-06,0.017028283327817917,0.14393793046474457,0.5707070827484131,0.6992068886756897,0.15019777417182922,0.02552393078804016,0.14822986721992493
69,0.6169934868812561,0.6519854664802551,0.1328139305114746,8.198281e-06,0.016560040414333344,0.14149506390094757,0.5707070827484131,0.699282169342041,0.15024341642856598,0.025556160137057304,0.14831329882144928
70,0.601307213306427,0.6577593088150024,0.1338408887386322,8.198281e-06,0.016557466238737106,0.14212770760059357,0.5707070827484131,0.6992763876914978,0.1501859873533249,0.025499744340777397,0.1481572687625885
71,0.6039215922355652,0.6591055393218994,0.1344822347164154,8.198281e-06,0.01695876196026802,0.14020751416683197,0.5707070827484131,0.6991821527481079,0.1500563621520996,0.025386933237314224,0.1478678286075592
72,0.6183006763458252,0.655346691608429,0.13258755207061768,8.198281e-06,0.01573430746793747,0.1384653002023697,0.5707070827484131,0.6991547346115112,0.15006744861602783,0.025402924045920372,0.14790189266204834
73,0.6026144027709961,0.6547390222549438,0.13306193053722382,8.198281e-06,0.016317034140229225,0.14014525711536407,0.5707070827484131,0.6993503570556641,0.15026815235614777,0.02556871622800827,0.14831598103046417
74,0.6000000238418579,0.6590183973312378,0.13401855528354645,8.198281e-06,0.016510620713233948,0.14153963327407837,0.5707070827484131,0.6993489861488342,0.15037544071674347,0.025676244869828224,0.14858967065811157
75,0.6130719184875488,0.6565945148468018,0.13442696630954742,8.198281e-06,0.01735123060643673,0.14455080032348633,0.5707070827484131,0.6993513703346252,0.1504012942314148,0.025701694190502167,0.14867156744003296
76,0.5934640765190125,0.6584776043891907,0.1342773288488388,8.198281e-06,0.01686580665409565,0.14271947741508484,0.5707070827484131,0.6992799639701843,0.15024960041046143,0.02556273341178894,0.14830344915390015
77,0.6130719184875488,0.6537676453590393,0.1330888569355011,8.198281e-06,0.016517162322998047,0.13901133835315704,0.5707070827484131,0.6994004845619202,0.15013448894023895,0.025426115840673447,0.14794650673866272
78,0.6052287817001343,0.6565556526184082,0.13395987451076508,8.198281e-06,0.016891073435544968,0.14245225489139557,0.5707070827484131,0.6996205449104309,0.1502344012260437,0.025486797094345093,0.14811134338378906
79,0.615686297416687,0.6559591293334961,0.13351315259933472,8.198281e-06,0.016550719738006592,0.14105753600597382,0.5707070827484131,0.6995723843574524,0.15029914677143097,0.025560129433870316,0.1482924520969391
80,0.6000000238418579,0.6558730006217957,0.13324128091335297,4.0991404e-06,0.01629420556128025,0.14286009967327118,0.5707070827484131,0.6995184421539307,0.15031695365905762,0.025587568059563637,0.14836345613002777
81,0.6130719184875488,0.6550564169883728,0.1330832839012146,4.0991404e-06,0.016281800344586372,0.1413101851940155,0.5707070827484131,0.6996536254882812,0.1504124104976654,0.025658896192908287,0.14856749773025513
82,0.6078431606292725,0.654483437538147,0.13352355360984802,4.0991404e-06,0.01682424172759056,0.14112311601638794,0.5707070827484131,0.6997230648994446,0.15042619407176971,0.025660309940576553,0.14857642352581024
83,0.6000000238418579,0.6550499796867371,0.13260990381240845,4.0991404e-06,0.0158095546066761,0.1377582550048828,0.5707070827484131,0.6997909545898438,0.1504354476928711,0.025657465681433678,0.14858409762382507
84,0.6209150552749634,0.656325101852417,0.13366694748401642,4.0991404e-06,0.01663925126194954,0.14029815793037415,0.5707070827484131,0.6998432278633118,0.1504167765378952,0.025629445910453796,0.14851026237010956
85,0.5921568870544434,0.6580001711845398,0.13378512859344482,4.0991404e-06,0.01645875908434391,0.13915075361728668,0.5707070827484131,0.6999053359031677,0.15036936104297638,0.025570962578058243,0.14834435284137726
86,0.6000000238418579,0.6548923254013062,0.13362841308116913,4.0991404e-06,0.01685618981719017,0.1431015282869339,0.5707070827484131,0.6999461650848389,0.1503223031759262,0.025516631081700325,0.14820034801959991
87,0.615686297416687,0.6540781855583191,0.13333164155483246,4.0991404e-06,0.016704579815268517,0.14125841856002808,0.5707070827484131,0.6999971270561218,0.15032194554805756,0.025507202371954918,0.1481783241033554
88,0.6183006763458252,0.6541431546211243,0.1335696578025818,4.0991404e-06,0.01693102903664112,0.1442110687494278,0.5707070827484131,0.7000653743743896,0.15037578344345093,0.025548871606588364,0.14829392731189728
89,0.6026144027709961,0.6582337617874146,0.13430196046829224,4.0991404e-06,0.01693391427397728,0.14340174198150635,0.5707070827484131,0.7001246213912964,0.1504541039466858,0.02561662346124649,0.14847829937934875
90,0.6039215922355652,0.6550973653793335,0.1334647238254547,4.0991404e-06,0.0166559349745512,0.14248716831207275,0.5707070827484131,0.7001334428787231,0.150511234998703,0.025672171264886856,0.14864857494831085
91,0.6000000238418579,0.6544073820114136,0.1330704241991043,4.0991404e-06,0.01638466864824295,0.14017921686172485,0.5707070827484131,0.7001662850379944,0.1505414843559265,0.025696590542793274,0.1487397700548172
92,0.5921568870544434,0.6596618890762329,0.13482855260372162,4.0991404e-06,0.017205899581313133,0.14408154785633087,0.5707070827484131,0.7001420855522156,0.1504586786031723,0.025618070736527443,0.14851677417755127
93,0.6065359711647034,0.6561641693115234,0.13394197821617126,4.0991404e-06,0.016942979767918587,0.14214695990085602,0.5707070827484131,0.7001398801803589,0.1503760814666748,0.025535861030220985,0.1482750028371811
94,0.6143791079521179,0.6591652035713196,0.13373614847660065,4.0991404e-06,0.016202028840780258,0.13834485411643982,0.5707070827484131,0.7001614570617676,0.1503783017396927,0.025534240528941154,0.14826112985610962
95,0.5895425081253052,0.6582306623458862,0.13410356640815735,2.0495702e-06,0.016736092045903206,0.14080330729484558,0.5707070827484131,0.7001521587371826,0.150399848818779,0.02555745840072632,0.14831899106502533
96,0.6052287817001343,0.655139684677124,0.13349565863609314,2.0495702e-06,0.01667932979762554,0.14044247567653656,0.5707070827484131,0.7001498341560364,0.15040381252765656,0.025561828166246414,0.148324653506279
97,0.6065359711647034,0.6534265279769897,0.13347385823726654,2.0495702e-06,0.016963012516498566,0.14319607615470886,0.5707070827484131,0.7001035213470459,0.15039333701133728,0.02555961348116398,0.14831729233264923
98,0.6104575395584106,0.6588914394378662,0.13387945294380188,2.0495702e-06,0.016394173726439476,0.14052900671958923,0.5707070827484131,0.7000659108161926,0.1503785401582718,0.02555152401328087,0.14828971028327942
99,0.5921568870544434,0.6579462289810181,0.13389915227890015,2.0495702e-06,0.01658238098025322,0.14018437266349792,0.5707070827484131,0.7000964283943176,0.15037009119987488,0.025537637993693352,0.1482536792755127
100,0.6078431606292725,0.6552104353904724,0.13370969891548157,2.0495702e-06,0.016880730167031288,0.1423984169960022,0.5707070827484131,0.7001264095306396,0.15033215284347534,0.025494344532489777,0.14813664555549622
101,0.601307213306427,0.6544713377952576,0.1332830935716629,2.0495702e-06,0.016585929319262505,0.14075379073619843,0.5707070827484131,0.7001148462295532,0.15030600130558014,0.025470266118645668,0.14807547628879547
102,0.601307213306427,0.6571282744407654,0.1336807757616043,2.0495702e-06,0.01650986261665821,0.13987670838832855,0.5707070827484131,0.7001119256019592,0.15028627216815948,0.025451045483350754,0.14803680777549744
103,0.5986928343772888,0.6529862284660339,0.1339714527130127,2.0495702e-06,0.017539093270897865,0.143466979265213,0.5707070827484131,0.7001727223396301,0.15032674372196198,0.025480670854449272,0.1481306552886963
104,0.6026144027709961,0.6529103517532349,0.1328139752149582,2.0495702e-06,0.016395162791013718,0.14054788649082184,0.5707070827484131,0.7002242803573608,0.15034210681915283,0.025486856698989868,0.14815889298915863
105,0.6222222447395325,0.6493164300918579,0.1321997344493866,2.0495702e-06,0.016421742737293243,0.14155589044094086,0.5707070827484131,0.7002590298652649,0.15033863484859467,0.025477182120084763,0.14814049005508423
106,0.6117647290229797,0.6564123034477234,0.13370086252689362,2.0495702e-06,0.016657618805766106,0.14049802720546722,0.5707070827484131,0.7003246545791626,0.1503506898880005,0.025477558374404907,0.14814195036888123
107,0.6052287817001343,0.6537632942199707,0.1329495757818222,2.0495702e-06,0.016378648579120636,0.14149509370326996,0.5707070827484131,0.7004525661468506,0.15042279660701752,0.025526834651827812,0.14828088879585266
108,0.6091503500938416,0.6542614698410034,0.1331949234008789,2.0495702e-06,0.01653517410159111,0.14090241491794586,0.5707070827484131,0.7004764676094055,0.15044976770877838,0.025549553334712982,0.14834395051002502
109,0.6039215922355652,0.6586897969245911,0.13421300053596497,2.0495702e-06,0.016763662919402122,0.1409667730331421,0.5707070827484131,0.7004536986351013,0.15042540431022644,0.025529252365231514,0.14828802645206451
110,0.6000000238418579,0.6557924151420593,0.13368912041187286,1.0247851e-06,0.01675640046596527,0.1415172964334488,0.5707070827484131,0.7004350423812866,0.15040574967861176,0.025512900203466415,0.14824682474136353
111,0.6196078658103943,0.6564549803733826,0.13394583761692047,1.0247851e-06,0.016894962638616562,0.14292122423648834,0.5707070827484131,0.700444221496582,0.15040327608585358,0.025508815422654152,0.14823615550994873
112,0.6052287817001343,0.6563386917114258,0.1334204375743866,1.0247851e-06,0.016390327364206314,0.1404234915971756,0.5707070827484131,0.7004491686820984,0.15042385458946228,0.025528518483042717,0.14828747510910034
113,0.6104575395584106,0.6546487808227539,0.13217021524906158,1.0247851e-06,0.015441411174833775,0.1378767043352127,0.5707070827484131,0.7004594802856445,0.1504449099302292,0.025547707453370094,0.1483391523361206
114,0.601307213306427,0.6535598635673523,0.13318617641925812,1.0247851e-06,0.01665153168141842,0.1406300961971283,0.5707070827484131,0.7004889249801636,0.15046405792236328,0.025561604648828506,0.14837874472141266
115,0.615686297416687,0.6529819965362549,0.13294607400894165,1.0247851e-06,0.016514446586370468,0.14078740775585175,0.5707070827484131,0.7005292177200317,0.15047216415405273,0.02556251548230648,0.14838437736034393
116,0.6117647290229797,0.6566999554634094,0.1335979849100113,1.0247851e-06,0.01650344952940941,0.14141012728214264,0.5707070827484131,0.700554609298706,0.15048480033874512,0.02557065337896347,0.1484074890613556
117,0.6117647290229797,0.6527112126350403,0.13308286666870117,1.0247851e-06,0.016699539497494698,0.1412239372730255,0.5707070827484131,0.7005730271339417,0.1504857838153839,0.02556833066046238,0.14839883148670197
118,0.615686297416687,0.6568336486816406,0.13441506028175354,1.0247851e-06,0.0172966830432415,0.1426747590303421,0.5707070827484131,0.7005786895751953,0.15047015249729156,0.025551699101924896,0.14835315942764282
119,0.6039215922355652,0.6560041308403015,0.13355347514152527,1.0247851e-06,0.016583018004894257,0.1404033750295639,0.5707070827484131,0.7005572319030762,0.15046042203903198,0.025545785203576088,0.14833836257457733
120,0.5895425081253052,0.656149685382843,0.13362662494182587,1.0247851e-06,0.016630204394459724,0.1425437331199646,0.5707070827484131,0.7005475163459778,0.1504850685596466,0.025572199374437332,0.14841404557228088
121,0.6065359711647034,0.6565266847610474,0.13336330652236938,1.0247851e-06,0.016299646347761154,0.14153622090816498,0.5707070827484131,0.7005593180656433,0.1504879891872406,0.025572989135980606,0.14841705560684204
122,0.615686297416687,0.6522108912467957,0.1331455409526825,1.0247851e-06,0.016851434484124184,0.14135383069515228,0.5707070827484131,0.7005535960197449,0.15047971904277802,0.025565747171640396,0.14839708805084229
123,0.6104575395584106,0.6560696363449097,0.1335025131702423,1.0247851e-06,0.016520367935299873,0.14133970439434052,0.5707070827484131,0.7005796432495117,0.15048649907112122,0.02556787058711052,0.14840258657932281
124,0.6065359711647034,0.655837893486023,0.13319501280784607,1.0247851e-06,0.01625419780611992,0.13986441493034363,0.5707070827484131,0.7005710005760193,0.1504741907119751,0.025557110086083412,0.14837081730365753
125,0.6052287817001343,0.6555283665657043,0.1331530660390854,5.1239255e-07,0.016267411410808563,0.13875679671764374,0.5707070827484131,0.700567364692688,0.1504693329334259,0.02555290050804615,0.14835822582244873
126,0.6130719184875488,0.6560565829277039,0.13365009427070618,5.1239255e-07,0.01667027547955513,0.14173024892807007,0.5707070827484131,0.7005724906921387,0.150465190410614,0.025547858327627182,0.1483420580625534
127,0.6183006763458252,0.6536293029785156,0.1336812973022461,5.1239255e-07,0.017134293913841248,0.14203134179115295,0.5707070827484131,0.7005806565284729,0.1504591554403305,0.025540363043546677,0.1483219861984253
128,0.6026144027709961,0.6557210683822632,0.13336783647537231,5.1239255e-07,0.016447823494672775,0.14091825485229492,0.5707070827484131,0.7005903720855713,0.15045438706874847,0.025533873587846756,0.1483050137758255
129,0.6026144027709961,0.6561195254325867,0.13383066654205322,5.1239255e-07,0.016839606687426567,0.14220356941223145,0.5707070827484131,0.7006075382232666,0.1504618227481842,0.025538237765431404,0.1483180820941925
130,0.601307213306427,0.6576213240623474,0.1338888555765152,5.1239255e-07,0.016630038619041443,0.1405789703130722,0.5707070827484131,0.7006112933158875,0.1504589170217514,0.025534629821777344,0.14830724895000458
131,0.6065359711647034,0.6530205011367798,0.1333613395690918,5.1239255e-07,0.01692287065088749,0.1424606293439865,0.5707070827484131,0.7006054520606995,0.15044574439525604,0.025522520765662193,0.1482742875814438
132,0.5960784554481506,0.6536750793457031,0.13314759731292725,5.1239255e-07,0.01659240946173668,0.14159353077411652,0.5707070827484131,0.7006048560142517,0.1504456251859665,0.025522518903017044,0.1482744663953781
133,0.6130719184875488,0.6562994122505188,0.13392099738121033,5.1239255e-07,0.016897868365049362,0.14479702711105347,0.5707070827484131,0.7005985975265503,0.15044699609279633,0.025525012984871864,0.1482805460691452
134,0.6143791079521179,0.6542590260505676,0.13307303190231323,5.1239255e-07,0.016413738951086998,0.14075173437595367,0.5707070827484131,0.7005935311317444,0.15044504404067993,0.02552396059036255,0.1482771635055542
135,0.6143791079521179,0.6533859968185425,0.13289985060691833,5.1239255e-07,0.016396211460232735,0.14026124775409698,0.5707070827484131,0.7006065249443054,0.1504485011100769,0.02552509866654873,0.14828091859817505
136,0.6065359711647034,0.6545807123184204,0.13450294733047485,5.1239255e-07,0.017786279320716858,0.14604945480823517,0.5707070827484131,0.7006181478500366,0.15044547617435455,0.02551998570561409,0.1482674479484558
