"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2023-04-03","000042","202000000031","1.8781","2.3669","","",""
"2023-04-04","000042","202000000031","1.8945","2.3833","","",""
"2023-04-06","000042","202000000031","1.8939","2.3827","","",""
"2023-04-07","000042","202000000031","1.9000","2.3888","","",""
"2023-04-10","000042","202000000031","1.8892","2.3780","","",""
"2023-04-11","000042","202000000031","1.8905","2.3793","","",""
"2023-04-12","000042","202000000031","1.9009","2.3897","","",""
"2023-04-13","000042","202000000031","1.8864","2.3752","","",""
"2023-04-14","000042","202000000031","1.8940","2.3828","","",""
"2023-04-17","000042","202000000031","1.9181","2.4069","","",""
"2023-04-18","000042","202000000031","1.9225","2.4113","","",""
"2023-04-19","000042","202000000031","1.9131","2.4019","","",""
"2023-04-20","000042","202000000031","1.9253","2.4141","","",""
"2023-04-21","000042","202000000031","1.8840","2.3728","","",""
"2023-04-24","000042","202000000031","1.8652","2.3540","","",""
"2023-04-25","000042","202000000031","1.8609","2.3497","","",""
"2023-04-26","000042","202000000031","1.8518","2.3406","","",""
"2023-04-27","000042","202000000031","1.8548","2.3436","","",""
"2023-04-28","000042","202000000031","1.8861","2.3749","","",""
"2023-05-04","000042","202000000031","1.8955","2.3843","","",""
"2023-05-05","000042","202000000031","1.8886","2.3774","","",""
"2023-05-08","000042","202000000031","1.9187","2.4075","","",""
"2023-05-09","000042","202000000031","1.9026","2.3914","","",""
"2023-05-10","000042","202000000031","1.8748","2.3636","","",""
"2023-05-11","000042","202000000031","1.8670","2.3558","","",""
"2023-05-12","000042","202000000031","1.8477","2.3365","","",""
"2023-05-15","000042","202000000031","1.8631","2.3519","","",""
"2023-05-16","000042","202000000031","1.8444","2.3332","","",""
"2023-05-17","000042","202000000031","1.8373","2.3261","","",""
"2023-05-18","000042","202000000031","1.8585","2.3473","","",""
"2023-05-19","000042","202000000031","1.8425","2.3313","","",""
"2023-05-22","000042","202000000031","1.8406","2.3294","","",""
"2023-05-23","000042","202000000031","1.8116","2.3004","","",""
"2023-05-24","000042","202000000031","1.7884","2.2772","","",""
"2023-05-25","000042","202000000031","1.7868","2.2756","","",""
"2023-05-26","000042","202000000031","1.7985","2.2873","","",""
"2023-05-29","000042","202000000031","1.8040","2.2928","","",""
"2023-05-30","000042","202000000031","1.8253","2.3141","","",""
"2023-05-31","000042","202000000031","1.8197","2.3085","","",""
"2023-06-01","000042","202000000031","1.8242","2.3130","","",""
