Date_target,NewEnergy_Sigma,Q50,Q80
2024-08-21,0.0005634087311379689,0.0001345814488495682,0.00030914867582520377
2024-08-22,0.00016530328803981197,0.0001345814488495682,0.00030914867582520377
2024-08-23,0.0005399734538915252,0.0001345814488495682,0.00030914867582520377
2024-08-26,0.00023143806923268826,0.0001345814488495682,0.00030914867582520377
2024-08-27,0.0010852557690227969,0.0001345814488495682,0.00030914867582520377
2024-08-28,0.0002282527799013956,0.0001345814488495682,0.00030914867582520377
2024-08-29,0.0007801288133240732,0.0001345814488495682,0.00030914867582520377
2024-08-30,9.080347166089397e-05,0.0001345814488495682,0.00030914867582520377
2024-09-02,0.0004595113211402169,0.0001345814488495682,0.00030914867582520377
2024-09-03,5.183667948332858e-05,0.0001345814488495682,0.00030914867582520377
2024-09-04,2.735070251978517e-05,0.0001345814488495682,0.00030914867582520377
2024-09-05,3.37483526327785e-05,0.0001345814488495682,0.00030914867582520377
2024-09-06,5.659895196693729e-05,0.0001345814488495682,0.00030914867582520377
2024-09-09,0.0001299930868574852,0.0001345814488495682,0.00030914867582520377
2024-09-10,0.0002574423059706638,0.0001345814488495682,0.00030914867582520377
2024-09-11,5.1092109881281894e-05,0.0001345814488495682,0.00030914867582520377
2024-09-12,0.00013047534259715584,0.0001345814488495682,0.00030914867582520377
2024-09-13,1.6394172853600932e-05,0.0001345814488495682,0.00030914867582520377
2024-09-18,1.155601293107442e-05,0.0001345814488495682,0.00030914867582520377
2024-09-19,0.00039717602809213133,0.0001345814488495682,0.00030914867582520377
2024-09-20,0.0002963390983788659,0.0001345814488495682,0.00030914867582520377
2024-09-23,5.028527154222402e-05,0.0001345814488495682,0.00030914867582520377
2024-09-24,2.3366106453105858e-05,0.0001345814488495682,0.00030914867582520377
2024-09-25,3.4419253302972805e-05,0.0001345814488495682,0.00030914867582520377
2024-09-26,0.0001675869968732607,0.0001345814488495682,0.00030914867582520377
2024-09-27,0.0012873176457972898,0.0001345814488495682,0.00030914867582520377
2024-09-30,0.0034672878356409717,0.0001345814488495682,0.00030914867582520377
2024-10-08,0.0012934634485495847,0.0001345814488495682,0.00030914867582520377
2024-10-09,0.0024924546570428674,0.0001345814488495682,0.00030914867582520377
2024-10-10,0.0015773360238522998,0.0001345814488495682,0.00030914867582520377
2024-10-11,0.0017869184029585534,0.0001345814488495682,0.00030914867582520377
2024-10-14,0.002154398592767807,0.0001345814488495682,0.00030914867582520377
2024-10-15,0.0006073312658673658,0.0001345814488495682,0.00030914867582520377
2024-10-16,0.0002736264640213051,0.0001345814488495682,0.00030914867582520377
2024-10-17,0.00010471725895719536,0.0001345814488495682,0.00030914867582520377
2024-10-18,0.00014701449827833547,0.0001345814488495682,0.00030914867582520377
2024-10-21,0.00014371886493211297,0.0001345814488495682,0.00030914867582520377
2024-10-22,0.0006170249394373302,0.0001345814488495682,0.00030914867582520377
2024-10-23,0.0008624886760935934,0.0001345814488495682,0.00030914867582520377
2024-10-24,0.0004418981827725767,0.0001345814488495682,0.00030914867582520377
2024-10-25,0.00024533750498032685,0.0001345814488495682,0.00030914867582520377
2024-10-28,0.00032542547142311784,0.0001345814488495682,0.00030914867582520377
2024-10-29,0.0003052909409859779,0.0001345814488495682,0.00030914867582520377
2024-10-30,4.6546810390761805e-05,0.0001345814488495682,0.00030914867582520377
