Date_target,Lambda_t,NewEnergy_Sigma
2025-07-02,106.164955,2.43773851083499e-05
2025-07-03,106.164955,0.00012798963178798864
2025-07-04,106.164955,4.102176987130047e-05
2025-07-07,106.164955,0.00017005841258588416
2025-07-08,106.164955,0.0001276594630611988
2025-07-09,106.164955,0.0001971211328851135
2025-07-10,106.164955,0.00020048664999235006
2025-07-11,106.164955,0.000210145125748198
2025-07-14,106.164955,2.199036972879475e-05
2025-07-15,106.164955,2.0688871445520633e-05
2025-07-16,106.164955,0.00018197099582046596
2025-07-17,106.164955,4.566546004904423e-05
2025-07-18,106.164955,0.00010253324595443014
2025-07-21,106.164955,8.745604001930267e-05
2025-07-22,106.164955,0.00029197711580707895
2025-07-23,106.164955,0.00047301302042071367
2025-07-24,106.164955,0.00047322619861772636
2025-07-25,106.164955,0.00046574659145141644
2025-07-28,106.164955,0.0006024412949924452
2025-07-29,106.164955,0.0002961446887913822
2025-07-30,106.164955,0.0001900543203432404
2025-07-31,106.164955,0.0004039796054469342
2025-08-01,106.164955,0.00012846474367554433
2025-08-04,106.164955,4.318852641804958e-05
2025-08-05,105.102295,8.133836139057586e-05
2025-08-06,106.65943,2.84858261925777e-05
2025-08-07,107.84518,6.201535826579264e-05
2025-08-08,108.43584,0.00011394597201035952
2025-08-11,108.85606,0.0002775847583139766
2025-08-12,109.63085,0.00037695065513902346
2025-08-13,110.18219,7.145933723495156e-05
2025-08-14,110.817245,0.00011788415912599237
2025-08-15,111.24167,3.425424471703746e-05
2025-08-18,111.50569,0.0008133205321893238
2025-08-19,111.37526,0.00033360835594201305
2025-08-20,111.60789,0.00023291092575368646
2025-08-21,112.087265,0.00028172903062866815
2025-08-22,111.86345,3.5667369102039185e-05
2025-08-25,111.73075,0.0001982938831260198
2025-08-26,112.320145,6.371993670143203e-05
2025-08-27,113.117836,9.540871071596972e-05
2025-08-28,113.7009,0.00012503777994075772
2025-08-29,114.114876,0.00017212604291757112
2025-09-01,114.28679,4.714633621500236e-05
2025-09-02,114.28679,0.00015000659309884074
2025-09-03,114.28679,5.321203898687595e-05
2025-09-04,114.28679,3.0803808245675665e-05
2025-09-05,114.28679,0.000225882076875001
2025-09-08,114.28679,6.145972948245462e-05
2025-09-09,114.28679,0.00023447394130883076
2025-09-10,114.28679,0.00018786010686904154
2025-09-11,114.28679,0.00010352804536146076
2025-09-12,114.28679,0.00044617861870718903
2025-09-15,114.28679,0.00019924108085854044
2025-09-16,114.28679,0.0003210110676157647
2025-09-17,114.28679,6.795563087634549e-05
2025-09-18,114.28679,0.0003099131728060608
2025-09-19,114.28679,0.00016227380938278567
2025-09-22,114.28679,5.332076795754265e-05
2025-09-23,114.28679,0.0005908587020456121
2025-09-24,114.28679,0.00034267065321425433
2025-09-25,114.28679,0.0005641730529357578
2025-09-26,114.28679,0.0001377710832795104
