日期,收盘,开盘,高,低,交易量,涨跌幅
2023-01-29,79.94,86.88,87.48,79.62,1.04M,-7.75%
2023-02-05,86.39,79.61,86.9,79.1,1.43M,8.07%
2023-02-12,83,86.51,86.95,81.8,1.19M,-3.92%
2023-02-19,83.16,83.15,84.3,80.4,893.44K,0.19%
2023-02-26,85.83,83.19,86,81.73,840.91K,3.21%
2023-03-05,82.78,85.83,86.75,80.73,1.49M,-3.55%
2023-03-12,72.97,82.6,83.48,71.4,2.13M,-11.85%
2023-03-19,74.99,73.01,77.44,70.12,1.06M,2.77%
2023-03-26,79.77,75,79.8,74.8,441.94K,6.37%
2023-04-02,85.12,86,86.44,83.5,1.29M,6.71%
2023-04-09,86.31,85.1,87.49,83.75,1.31M,1.40%
2023-04-16,81.66,86.43,86.52,80.45,1.41M,-5.39%
2023-04-23,79.54,81.87,83.06,77.39,697.69K,-2.60%
2023-04-30,75.3,80.11,80.24,71.28,1.63M,-5.33%
2023-05-07,74.17,75.23,77.6,74.03,1.38M,-1.50%
2023-05-14,75.58,74.15,77.5,73.49,1.23M,1.90%
2023-05-21,76.95,75.63,78.66,74.55,1.20M,1.81%
2023-05-28,76.13,77.39,77.75,71.39,787.29K,-1.07%
2023-06-04,74.79,77.68,78.73,73.58,1.67M,-1.76%
2023-06-11,76.61,74.87,76.74,71.58,1.51M,2.43%
2023-06-18,73.85,76.4,77.24,72.11,1.15M,-3.60%
2023-06-25,74.9,74.5,75.4,71.57,490.35K,1.42%
2023-07-02,78.47,75.11,78.54,74.56,1.45M,4.77%
2023-07-09,79.87,78.6,81.75,77.36,1.71M,1.78%
2023-07-16,81.07,79.36,81.24,78.19,1.55M,1.50%
2023-07-23,84.99,80.95,85.09,80.42,917.07K,4.84%
2023-07-30,86.24,84.95,86.65,82.36,1.37M,1.47%
2023-08-06,86.81,86.23,88.1,83.32,1.68M,0.66%
2023-08-13,84.8,86.53,86.71,83.05,1.50M,-2.32%
2023-08-20,84.48,84.8,85.86,81.94,1.42M,-0.38%
2023-08-27,88.55,84.87,88.99,83.8,682.48K,4.82%
2023-09-03,90.65,88.95,91.15,88.06,1.36M,2.37%
2023-09-10,93.93,90.83,94.63,90.11,1.57M,3.62%
2023-09-17,93.27,94.28,95.96,92.2,1.63M,-0.70%
2023-09-24,95.31,93.75,97.69,91.8,598.07K,2.19%
2023-10-01,84.58,92.18,93.33,83.44,2.32M,-11.26%
2023-10-08,90.89,86.45,91,85.18,1.96M,7.46%
2023-10-15,92.16,90.98,93.79,88.88,1.47M,1.40%
2023-10-22,90.48,92.11,92.45,86.68,1.19M,-1.82%
2023-10-29,84.89,90.07,90.15,84.56,1.09M,-6.18%
2023-11-05,81.43,85.55,86.46,79.2,1.62M,-4.08%
2023-11-12,80.61,81.43,83.97,76.6,1.57M,-1.01%
2023-11-19,80.58,80.3,82.94,78.41,1.08M,-0.04%
2023-11-26,78.88,80.4,84.75,78.75,733.42K,-2.11%
2023-12-03,75.84,79.5,79.72,73.6,1.65M,-3.85%
2023-12-10,76.55,75.73,77.35,72.29,1.26M,0.94%
2023-12-17,79.07,76.8,80.6,75.76,1.05M,3.29%
2023-12-24,77.04,79.04,81.72,76.73,341.85K,-2.57%
2023-12-31,78.76,77.39,79.41,74.79,1.35M,2.23%
2024-01-07,78.29,78.7,80.75,75.26,1.84M,-0.60%
2024-01-14,78.56,78.14,79.73,76.5,1.44M,0.34%
2024-01-21,83.55,78.89,83.81,77.81,1.37M,6.35%
2024-01-28,77.33,84.13,84.8,76.85,1.17M,-7.44%
2024-02-04,82.19,77.9,82.45,76.62,1.64M,6.28%
2024-02-11,83.47,81.94,83.66,80.72,1.59M,1.56%
2024-02-18,81.62,83.28,83.96,81.43,1.29M,-2.22%
2024-02-25,83.55,81.41,84.34,81,786.81K,2.36%
2024-03-03,82.08,83.5,84.08,81.71,1.89M,-1.76%
2024-03-10,85.34,82,85.69,81.08,1.73M,3.97%
2024-03-17,85.43,85.32,87.7,85.06,1.58M,0.11%
2024-03-24,87.48,85.5,87.52,85.17,417.01K,2.40%
2024-03-31,91.17,86.98,91.91,86.4,1.85M,4.22%
2024-04-07,90.45,90.09,92.18,88.78,1.89M,-0.79%
2024-04-14,87.29,90.95,91.05,86.09,2.13M,-3.49%
2024-04-21,89.5,87.07,89.83,85.79,1.31M,2.53%
2024-04-28,82.96,89.22,89.29,82.78,1.33M,-7.31%
2024-05-05,82.79,82.99,84.53,81.71,1.60M,-0.20%
2024-05-12,83.98,82.78,84.04,81.05,1.63M,1.44%
2024-05-19,82.12,83.98,84.49,80.65,1.54M,-2.21%
2024-05-26,81.62,82.2,85.02,81.17,490.93K,-0.61%
2024-06-02,79.62,81.15,81.65,76.76,1.88M,-2.45%
2024-06-09,82.62,79.38,83.39,79.34,1.68M,3.77%
2024-06-16,85.24,82.61,86.24,82.1,1.51M,3.17%
2024-06-23,86.41,84.99,87.22,84.47,661.06K,1.37%
2024-06-30,86.54,84.9,87.95,84.85,1.61M,0.15%
2024-07-07,85.03,86.74,86.92,84,1.76M,-1.74%
2024-07-14,82.63,85.1,85.81,82.56,1.61M,-2.82%
2024-07-21,81.13,82.8,83.22,80.09,1.56M,-1.82%
2024-07-28,76.81,81.3,81.8,76.42,1.10M,-5.32%
2024-08-04,79.66,77.61,79.83,75.05,1.93M,3.71%
2024-08-11,79.68,79.56,82.4,78.62,1.64M,0.03%
2024-08-18,79.02,79.6,79.81,75.65,1.55M,-0.83%
2024-08-25,78.8,79.35,81.59,77.95,708.50K,-0.28%
2024-09-01,71.06,76.95,77.63,70.61,2.04M,-9.82%
2024-09-08,71.61,71.66,73.24,68.68,1.69M,0.77%
2024-09-15,74.49,72.09,75.18,71.52,1.32M,4.02%
2024-09-22,71.98,74.71,75.87,70.72,1.06M,-3.37%
2024-09-29,78.05,72.5,79.3,69.91,2.64M,8.43%
2024-10-06,79.04,78.07,81.16,75.15,2.41M,1.27%
2024-10-13,73.06,78.55,78.55,72.5,1.78M,-7.57%
2024-10-20,76.05,73.11,76.54,72.8,1.40M,4.09%
2024-10-27,73.1,72.77,74.94,70.72,868.21K,-3.88%
2024-11-03,73.87,74,76.24,73.34,1.78M,1.05%
2024-11-10,71.04,73.85,74.13,70.72,1.64M,-3.83%
2024-11-17,75.17,70.8,75.41,70.7,1.55M,5.81%
2024-11-24,72.94,75.38,75.38,72.09,662.54K,-2.97%
2024-12-01,71.12,72,74.28,70.85,1.60M,-2.50%
2024-12-08,74.49,70.92,74.59,70.92,1.38M,4.74%
2024-12-15,72.94,74.6,74.6,72,1.33M,-2.08%
2024-12-22,74.17,72.86,74.29,71.98,414.21K,1.69%
2024-12-29,76.51,73.81,76.73,73.8,894.43K,3.15%
2025-01-05,78.85,76,79.74,75.1,1.58M,3.06%
2025-01-12,80.79,79.76,82.63,79.62,2.30M,2.46%
2025-01-19,78.5,80.98,81.23,77.6,1.59M,-2.83%
2025-01-26,76.76,78.34,79,76,670.14K,-2.22%
2025-02-02,74.26,75.92,76.36,73.54,1.44M,-3.26%
2025-02-09,74.74,74.59,77.29,74.06,1.63M,0.65%
2025-02-16,74.43,74.67,77.15,74.19,1.32M,-0.41%
2025-02-23,73.18,74.2,75.26,72.39,550.86K,-1.68%
2025-03-02,69.88,72.52,73.14,67.95,1.67M,-4.51%
2025-03-09,70.58,70.49,71.25,68.63,1.40M,1.00%
2025-03-16,72.16,70.7,72.51,69.9,1.34M,2.24%
2025-03-23,73.63,72.21,74.2,71.8,850.63K,2.04%
2025-03-30,64.95,72.94,75.04,63.46,2.08M,-11.79%
2025-04-06,64.76,64.9,67.43,58.4,3.38M,-0.29%
2025-04-13,67.96,65,68.14,63.79,1.21M,4.94%
2025-04-20,66.87,67.51,68.65,65.29,1.28M,-1.60%
2025-04-27,60.93,66.18,66.5,58.99,2.00M,-8.88%
2025-05-04,63.43,59,63.8,58.2,1.17M,4.10%
2025-05-11,65.41,64.05,66.81,63.44,1.83M,3.12%
2025-05-18,64.78,65.42,66.63,63.32,1.57M,-0.96%
2025-05-25,62.78,64.42,65.5,62.09,1.71M,-3.09%
2025-06-01,65.73,62.35,65.92,62.31,1.29M,4.70%
2025-06-08,74.23,66.59,78.5,66.07,2.89M,12.93%
2025-06-15,77.01,78.31,79.04,70.56,2.63M,3.75%
2025-06-22,67.77,80.29,81.4,66.82,1.52M,-12.00%
2025-06-29,67.22,66.48,68.03,65.48,1.12M,-0.81%
2025-07-06,69.16,66.7,69.5,66.18,1.15M,2.89%
2025-07-13,69.28,70.5,71.53,67.71,1.78M,0.17%
2025-07-20,68.44,69.21,69.86,68,1.32M,-1.21%
2025-07-27,68.76,67.7,72.83,67.55,2.01M,0.47%
2025-08-03,66.59,69.11,69.98,65.53,1.73M,-3.16%
2025-08-10,65.85,66.25,67.13,65.01,1.29M,-1.11%
2025-08-17,67.73,65.85,68,65.3,1.29M,2.85%
2025-08-24,68.12,67.89,69.07,66.91,563.69K,0.58%
2025-08-31,65.11,66.85,68.84,64.69,1.32M,-4.42%
2025-09-07,66.99,65.55,68.17,65.51,1.49M,2.89%
2025-09-14,66.68,67.33,68.69,66.44,1.28M,-0.46%
2025-09-21,70.13,66.62,70.76,65.94,1.05M,5.17%
2025-09-28,64.53,69.5,69.91,64,1.34M,-7.99%
2025-10-05,62.28,64.51,65.98,61.56,1.14M,-3.49%
2025-10-12,61.29,62.9,63.95,60.14,1.90M,-1.59%
2025-10-19,65.94,61.25,66.78,60.07,2.13M,7.59%
2025-10-26,65.07,66.16,66.64,63.92,716.31K,-1.32%
2025-11-02,63.63,65.12,65.32,62.84,1.66M,-2.21%
2025-11-09,64.39,63.8,65.31,62.34,1.77M,1.19%
2025-11-16,62.56,64.03,65.1,61.87,1.69M,-2.84%
2025-11-23,63.2,62.7,63.76,61.6,654.46K,1.02%
2025-11-30,63.75,62.69,64.09,62.17,1.34M,0.87%
2025-12-07,61.12,63.75,63.96,60.77,1.39M,-4.13%
2025-12-14,60.47,61.09,61.5,58.72,1.47M,-1.06%
2025-12-21,60.64,60.6,62.73,60.53,559.78K,0.28%
2025-12-28,60.75,60.91,62.32,60.01,590.97K,0.18%
2026-01-04,63.34,60.99,63.92,59.75,2.19M,4.26%
2026-01-11,64.13,63.34,66.82,62.76,2.50M,1.25%
2026-01-18,66.2,63.75,66.24,63.28,1.98M,3.23%
