"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2023-02-01","000042","202000000031","1.8792","2.3680","","",""
"2023-02-02","000042","202000000031","1.8782","2.3670","","",""
"2023-02-03","000042","202000000031","1.8666","2.3554","","",""
"2023-02-06","000042","202000000031","1.8490","2.3378","","",""
"2023-02-07","000042","202000000031","1.8542","2.3430","","",""
"2023-02-08","000042","202000000031","1.8458","2.3346","","",""
"2023-02-09","000042","202000000031","1.8638","2.3526","","",""
"2023-02-10","000042","202000000031","1.8554","2.3442","","",""
"2023-02-13","000042","202000000031","1.8675","2.3563","","",""
"2023-02-14","000042","202000000031","1.8719","2.3607","","",""
"2023-02-15","000042","202000000031","1.8661","2.3549","","",""
"2023-02-16","000042","202000000031","1.8539","2.3427","","",""
"2023-02-17","000042","202000000031","1.8320","2.3208","","",""
"2023-02-20","000042","202000000031","1.8752","2.3640","","",""
"2023-02-21","000042","202000000031","1.8790","2.3678","","",""
"2023-02-22","000042","202000000031","1.8679","2.3567","","",""
"2023-02-23","000042","202000000031","1.8673","2.3561","","",""
"2023-02-24","000042","202000000031","1.8528","2.3416","","",""
"2023-02-27","000042","202000000031","1.8470","2.3358","","",""
"2023-02-28","000042","202000000031","1.8621","2.3509","","",""
"2023-03-01","000042","202000000031","1.8793","2.3681","","",""
"2023-03-02","000042","202000000031","1.8854","2.3742","","",""
"2023-03-03","000042","202000000031","1.8988","2.3876","","",""
"2023-03-06","000042","202000000031","1.8929","2.3817","","",""
"2023-03-07","000042","202000000031","1.8740","2.3628","","",""
"2023-03-08","000042","202000000031","1.8684","2.3572","","",""
"2023-03-09","000042","202000000031","1.8595","2.3483","","",""
"2023-03-10","000042","202000000031","1.8267","2.3155","","",""
"2023-03-13","000042","202000000031","1.8490","2.3378","","",""
"2023-03-14","000042","202000000031","1.8362","2.3250","","",""
"2023-03-15","000042","202000000031","1.8497","2.3385","","",""
"2023-03-16","000042","202000000031","1.8242","2.3130","","",""
"2023-03-17","000042","202000000031","1.8376","2.3264","","",""
"2023-03-20","000042","202000000031","1.8260","2.3148","","",""
"2023-03-21","000042","202000000031","1.8419","2.3307","","",""
"2023-03-22","000042","202000000031","1.8498","2.3386","","",""
"2023-03-23","000042","202000000031","1.8654","2.3542","","",""
"2023-03-24","000042","202000000031","1.8586","2.3474","","",""
"2023-03-27","000042","202000000031","1.8520","2.3408","","",""
"2023-03-28","000042","202000000031","1.8474","2.3362","","",""
"2023-03-29","000042","202000000031","1.8449","2.3337","","",""
"2023-03-30","000042","202000000031","1.8557","2.3445","","",""
"2023-03-31","000042","202000000031","1.8603","2.3491","","",""
"2022-04-06","003184","202000006581","1.0000","1.0000","","",""
"2022-04-07","003184","202000006581","1.0000","1.0000","","",""
"2022-04-08","003184","202000006581","1.0000","1.0000","","",""
"2022-04-11","003184","202000006581","1.0000","1.0000","","",""
"2022-04-12","003184","202000006581","1.0000","1.0000","","",""
"2022-04-13","003184","202000006581","1.0000","1.0000","","",""
"2022-04-14","003184","202000006581","1.0000","1.0000","","",""
"2022-04-15","003184","202000006581","1.0000","1.0000","","",""
"2022-04-18","003184","202000006581","1.0000","1.0000","","",""
"2022-04-19","003184","202000006581","1.0000","1.0000","","",""
"2022-04-20","003184","202000006581","1.0000","1.0000","","",""
"2022-04-21","003184","202000006581","1.0000","1.0000","","",""
"2022-04-22","003184","202000006581","1.0000","1.0000","","",""
"2022-04-25","003184","202000006581","1.0000","1.0000","","",""
"2022-04-26","003184","202000006581","1.0000","1.0000","","",""
"2022-04-27","003184","202000006581","1.0000","1.0000","","",""
"2022-04-28","003184","202000006581","1.0000","1.0000","","",""
"2022-04-29","003184","202000006581","1.0000","1.0000","","",""
"2022-05-05","003184","202000006581","1.0000","1.0000","","",""
"2022-05-06","003184","202000006581","1.0000","1.0000","","",""
"2022-05-09","003184","202000006581","1.0000","1.0000","","",""
"2022-05-10","003184","202000006581","1.0000","1.0000","","",""
"2022-05-11","003184","202000006581","1.0000","1.0000","","",""
"2022-05-12","003184","202000006581","1.0000","1.0000","","",""
"2022-05-13","003184","202000006581","1.0000","1.0000","","",""
"2022-05-16","003184","202000006581","1.0000","1.0000","","",""
"2022-05-17","003184","202000006581","1.0000","1.0000","","",""
"2022-05-18","003184","202000006581","1.0000","1.0000","","",""
"2022-05-19","003184","202000006581","1.0000","1.0000","","",""
"2022-05-20","003184","202000006581","1.0000","1.0000","","",""
"2022-05-23","003184","202000006581","1.0000","1.0000","","",""
"2022-05-24","003184","202000006581","1.0000","1.0000","","",""
"2022-05-25","003184","202000006581","1.0000","1.0000","","",""
"2022-05-26","003184","202000006581","1.0000","1.0000","","",""
"2022-05-27","003184","202000006581","1.0000","1.0000","","",""
"2022-05-30","003184","202000006581","1.0000","1.0000","","",""
"2022-05-31","003184","202000006581","1.0000","1.0000","","",""
"2022-06-01","003184","202000006581","1.0000","1.0000","","",""
"2022-06-02","003184","202000006581","1.0000","1.0000","","",""
"2022-06-06","003184","202000006581","1.0000","1.0000","","",""
"2022-06-07","003184","202000006581","1.0000","1.0000","","",""
"2022-06-08","003184","202000006581","1.0000","1.0000","","",""
"2022-06-09","003184","202000006581","1.0000","1.0000","","",""
"2022-06-10","003184","202000006581","1.0000","1.0000","","",""
"2022-06-13","003184","202000006581","1.0000","1.0000","","",""
"2022-06-14","003184","202000006581","1.0000","1.0000","","",""
"2022-06-15","003184","202000006581","1.0000","1.0000","","",""
"2022-06-16","003184","202000006581","1.0000","1.0000","","",""
"2022-06-17","003184","202000006581","1.0000","1.0000","","",""
"2022-06-20","003184","202000006581","1.0000","1.0000","","",""
"2022-06-21","003184","202000006581","1.0000","1.0000","","",""
"2022-06-22","003184","202000006581","1.0000","1.0000","","",""
"2022-06-23","003184","202000006581","1.0000","1.0000","","",""
"2022-06-24","003184","202000006581","1.0000","1.0000","","",""
"2022-06-27","003184","202000006581","1.0000","1.0000","","",""
"2022-06-28","003184","202000006581","1.0000","1.0000","","",""
"2022-06-29","003184","202000006581","1.0000","1.0000","","",""
"2022-06-30","003184","202000006581","1.0000","1.0000","","",""
"2022-07-01","003184","202000006581","1.0000","1.0000","","",""
"2022-07-04","003184","202000006581","1.0000","1.0000","","",""
"2022-07-05","003184","202000006581","1.0000","1.0000","","",""
"2022-07-06","003184","202000006581","1.0000","1.0000","","",""
"2022-07-07","003184","202000006581","1.0000","1.0000","","",""
"2022-07-08","003184","202000006581","1.0000","1.0000","","",""
"2022-07-11","003184","202000006581","1.0000","1.0000","","",""
"2022-07-12","003184","202000006581","1.0000","1.0000","","",""
"2022-07-13","003184","202000006581","1.0000","1.0000","","",""
"2022-07-14","003184","202000006581","1.0000","1.0000","","",""
"2022-07-15","003184","202000006581","1.0000","1.0000","","",""
"2022-07-18","003184","202000006581","1.0000","1.0000","","",""
