Date_target,Oil_GRU_z_used,NewEnergy_MeanPred,NewEnergy_Sigma,CI_low,CI_high,ConfLevel,RiskLevel
2024-11-15,19.152193602082672,-0.02065894125470058,0.9626933238743962,-1.907537856048517,1.866219973539116,0.95,LOW
2024-11-18,21.57403681994331,-0.05109241199399975,0.9664863282106105,-1.9454056152867962,1.8432207912987968,0.95,LOW
2024-11-19,18.12862484609088,0.09973504936771135,1.003940204372169,-1.8679877512017398,2.0674578499371625,0.95,HIGH
2024-11-20,18.11199431536475,-0.15816021199685648,1.0236919144854824,-2.164596364388402,1.848275940394689,0.95,HIGH
2024-11-21,18.75634639671217,-0.10207331880050394,0.9483553854411442,-1.9608498742651463,1.7567032366641386,0.95,LOW
2024-11-22,17.20449883074795,-0.06142333254112656,0.9643710129969922,-1.9515905180152313,1.828743852932978,0.95,LOW
2024-11-25,16.201802293833182,-0.16598907147848474,0.9857729380429354,-2.0981040300426383,1.7661258870856686,0.95,MEDIUM
2024-11-26,19.19925784269129,-0.20757439562470803,0.9744451459556274,-2.1174868816977375,1.7023380904483216,0.95,LOW
2024-11-27,19.34314743941804,-0.023951984050108815,1.0177741237844926,-2.0187892666677145,1.9708852985674967,0.95,HIGH
2024-11-28,18.741972972616818,-0.031401151472359334,0.954619019421441,-1.9024544295383836,1.839652126593665,0.95,LOW
2024-12-30,18.7887153429039,-0.060113805495524336,0.9672372831151941,-1.9558988804013047,1.835671269410256,0.95,LOW
2024-12-31,16.15164700932082,-0.040063491598698014,0.9575662992008662,-1.9168934380323956,1.8367664548349998,0.95,LOW
2025-01-02,15.59904280636086,-0.2220448175662949,1.0169756376904642,-2.2153170674396048,1.7712274323070147,0.95,HIGH
2025-01-03,14.24301616511818,-0.21984108986405274,0.9687032916870452,-2.118499541570661,1.6788173618425557,0.95,LOW
2025-01-06,13.882132078049688,-0.3061139295333597,0.9879148506108729,-2.2424270367306707,1.6301991776639513,0.95,MEDIUM
2025-01-07,15.14047869211784,-0.3062316610051238,0.9667309100775711,-2.201024244757163,1.5885609227469155,0.95,LOW
2025-01-08,14.0854745506191,-0.226176751723882,0.9871555217414557,-2.1610015743371354,1.7086480708893712,0.95,MEDIUM
2025-01-09,15.39525017981849,-0.3041193120035858,0.9839543462674913,-2.2326698306878687,1.6244312066806974,0.95,MEDIUM
2025-03-18,15.48753154157112,-0.20892524326096948,0.9889910907348869,-2.147347781101348,1.729497294579409,0.95,MEDIUM
2025-03-19,18.64456035538289,-0.2077024604923508,0.9626014117694159,-2.094401227560406,1.6789963065757045,0.95,LOW
2025-03-20,18.235370536523472,-0.026601341435026626,1.034503159613352,-2.0542275342771967,2.001024851407143,0.95,HIGH
2025-03-21,17.24593848628214,-0.07356026241355126,0.9681413093990741,-1.9711172288357364,1.823996704008634,0.95,LOW
2025-03-24,16.94226354591222,-0.12634449395362252,0.9829647160976769,-2.052955337505069,1.8002663495978242,0.95,MEDIUM
2025-03-25,15.30479756000812,-0.12869291987096573,0.968561589004764,-2.027073634320303,1.7696877945783718,0.95,LOW
2025-03-26,15.812825578572202,-0.23672960656363087,1.000654065642066,-2.1980115752220803,1.7245523620948184,0.95,MEDIUM
2025-03-27,15.437045923810668,-0.18066731660385946,0.9732432346347061,-2.088224056487883,1.7268894232801644,0.95,LOW
2025-03-28,15.43905677459588,-0.20671174793649968,0.9727809044830732,-2.113362320723323,1.6999388248503238,0.95,LOW
2025-03-31,16.273656856077,-0.1925313768358198,0.9660119747839642,-2.0859148474123894,1.7008520937407499,0.95,LOW
2025-04-01,13.16581288961908,-0.14058578304405756,0.9866497585236441,-2.0744193097504002,1.793247743662285,0.95,MEDIUM
2025-04-02,14.053854929256701,-0.3667377653496602,1.0425581882155326,-2.410151814252104,1.6766762835527835,0.95,HIGH
2025-04-03,13.375239149332579,-0.2713594838198876,0.9825993836377945,-2.197254275749965,1.6545353081101897,0.95,MEDIUM
2025-04-04,19.78842261985498,-0.3259140316331208,0.9798594088402469,-2.246438472960005,1.594610409693763,0.95,LOW
2025-04-07,23.86150263802739,0.0376609351271425,1.120437424139369,-2.1583964161860205,2.233718286440306,0.95,HIGH
2025-04-08,25.0730432219612,0.21338511679509034,1.0433806060024033,-1.83164087096962,2.2584111045598005,0.95,HIGH
2025-04-09,28.02626316304846,0.266351871808274,0.9732521137475912,-1.6412222711370048,2.173926014753553,0.95,LOW
2025-04-10,21.199702278832238,0.4333871406671656,1.0122952921314914,-1.5507116319105574,2.4174859132448887,0.95,HIGH
