"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2024-04-02","000042","202000000031","1.7666","2.2554","","",""
"2024-04-03","000042","202000000031","1.7642","2.2530","","",""
"2024-04-08","000042","202000000031","1.7583","2.2471","","",""
"2024-04-09","000042","202000000031","1.7520","2.2408","","",""
"2024-04-10","000042","202000000031","1.7398","2.2286","","",""
"2024-04-11","000042","202000000031","1.7465","2.2353","","",""
"2024-04-12","000042","202000000031","1.7342","2.2230","","",""
"2024-04-15","000042","202000000031","1.7738","2.2626","","",""
"2024-04-16","000042","202000000031","1.7514","2.2402","","",""
"2024-04-17","000042","202000000031","1.7824","2.2712","","",""
"2024-04-18","000042","202000000031","1.7895","2.2783","","",""
"2024-04-19","000042","202000000031","1.7844","2.2732","","",""
"2024-04-22","000042","202000000031","1.7726","2.2614","","",""
"2024-04-23","000042","202000000031","1.7541","2.2429","","",""
"2024-04-24","000042","202000000031","1.7661","2.2549","","",""
"2024-04-25","000042","202000000031","1.7703","2.2591","","",""
"2024-04-26","000042","202000000031","1.7819","2.2707","","",""
"2024-04-29","000042","202000000031","1.7896","2.2784","","",""
"2024-04-30","000042","202000000031","1.7846","2.2734","","",""
"2024-05-06","000042","202000000031","1.8091","2.2979","","",""
"2024-05-07","000042","202000000031","1.8072","2.2960","","",""
"2024-05-08","000042","202000000031","1.7958","2.2846","","",""
"2024-05-09","000042","202000000031","1.8144","2.3032","","",""
"2024-05-10","000042","202000000031","1.8149","2.3037","","",""
"2024-05-13","000042","202000000031","1.8185","2.3073","","",""
"2024-05-14","000042","202000000031","1.8151","2.3039","","",""
"2024-05-15","000042","202000000031","1.8017","2.2905","","",""
"2024-05-16","000042","202000000031","1.8037","2.2925","","",""
"2024-05-17","000042","202000000031","1.8210","2.3098","","",""
"2024-05-20","000042","202000000031","1.8259","2.3147","","",""
"2024-05-21","000042","202000000031","1.8216","2.3104","","",""
"2024-05-22","000042","202000000031","1.8221","2.3109","","",""
"2024-05-23","000042","202000000031","1.8019","2.2907","","",""
"2024-05-24","000042","202000000031","1.7876","2.2764","","",""
"2024-05-27","000042","202000000031","1.8080","2.2968","","",""
"2024-05-28","000042","202000000031","1.7942","2.2830","","",""
"2024-05-29","000042","202000000031","1.7941","2.2829","","",""
"2024-05-30","000042","202000000031","1.7843","2.2731","","",""
"2024-05-31","000042","202000000031","1.7760","2.2648","","",""
"2024-06-03","000042","202000000031","1.7767","2.2655","","",""
"2024-06-04","000042","202000000031","1.7883","2.2771","","",""
"2024-06-05","000042","202000000031","1.7804","2.2692","","",""
"2024-06-06","000042","202000000031","1.7765","2.2653","","",""
"2024-06-07","000042","202000000031","1.7746","2.2634","","",""
"2024-06-11","000042","202000000031","1.7600","2.2488","","",""
"2024-06-12","000042","202000000031","1.7607","2.2495","","",""
"2024-06-13","000042","202000000031","1.7509","2.2397","","",""
"2024-06-14","000042","202000000031","1.7581","2.2469","","",""
"2024-06-17","000042","202000000031","1.7556","2.2444","","",""
"2024-06-18","000042","202000000031","1.7642","2.2530","","",""
"2024-06-19","000042","202000000031","1.7532","2.2420","","",""
"2024-06-20","000042","202000000031","1.7370","2.2258","","",""
"2024-06-21","000042","202000000031","1.7387","2.2275","","",""
"2024-06-24","000042","202000000031","1.7277","2.2165","","",""
"2024-06-25","000042","202000000031","1.7242","2.2130","","",""
"2024-06-26","000042","202000000031","1.7370","2.2258","","",""
"2024-06-27","000042","202000000031","1.7260","2.2148","","",""
"2024-06-28","000042","202000000031","1.7334","2.2222","","",""
"2024-06-30","000042","202000000031","1.7332","2.2220","","",""
