"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2019-04-02","000042","202000000031","1.8417","1.8417","","",""
"2019-04-03","000042","202000000031","1.8678","1.8678","","",""
"2019-04-04","000042","202000000031","1.8874","1.8874","","",""
"2019-04-08","000042","202000000031","1.8961","1.8961","","",""
"2019-04-09","000042","202000000031","1.9036","1.9036","","",""
"2019-04-10","000042","202000000031","1.9032","1.9032","","",""
"2019-04-11","000042","202000000031","1.8625","1.8625","","",""
"2019-04-12","000042","202000000031","1.8619","1.8619","","",""
"2019-04-15","000042","202000000031","1.8508","1.8508","","",""
"2019-04-16","000042","202000000031","1.8897","1.8897","","",""
"2019-04-17","000042","202000000031","1.8931","1.8931","","",""
"2019-04-18","000042","202000000031","1.8822","1.8822","","",""
"2019-04-19","000042","202000000031","1.8973","1.8973","","",""
"2019-04-22","000042","202000000031","1.8545","1.8545","","",""
"2019-04-23","000042","202000000031","1.8423","1.8423","","",""
"2019-04-24","000042","202000000031","1.8517","1.8517","","",""
"2019-04-25","000042","202000000031","1.8092","1.8092","","",""
"2019-04-26","000042","202000000031","1.7844","1.7844","","",""
"2019-04-29","000042","202000000031","1.7865","1.7865","","",""
"2019-04-30","000042","202000000031","1.7982","1.7982","","",""
"2019-05-06","000042","202000000031","1.7189","1.7189","","",""
"2019-05-07","000042","202000000031","1.7347","1.7347","","",""
"2019-05-08","000042","202000000031","1.7163","1.7163","","",""
"2019-05-09","000042","202000000031","1.6928","1.6928","","",""
"2019-05-10","000042","202000000031","1.7166","1.7166","","",""
"2019-05-13","000042","202000000031","1.6994","1.6994","","",""
"2019-05-14","000042","202000000031","1.6935","1.6935","","",""
"2019-05-15","000042","202000000031","1.7296","1.7296","","",""
"2019-05-16","000042","202000000031","1.7421","1.7421","","",""
"2019-05-17","000042","202000000031","1.6921","1.6921","","",""
"2019-05-20","000042","202000000031","1.6763","1.6763","","",""
"2019-05-21","000042","202000000031","1.7026","1.7026","","",""
"2019-05-22","000042","202000000031","1.6908","1.6908","","",""
"2019-05-23","000042","202000000031","1.6646","1.6646","","",""
"2019-05-24","000042","202000000031","1.6661","1.6661","","",""
"2019-05-27","000042","202000000031","1.6882","1.6882","","",""
"2019-05-28","000042","202000000031","1.7008","1.7008","","",""
"2019-05-29","000042","202000000031","1.6937","1.6937","","",""
"2019-05-30","000042","202000000031","1.6836","1.6836","","",""
"2019-05-31","000042","202000000031","1.6817","1.6817","","",""
"2019-06-03","000042","202000000031","1.6782","1.6782","","",""
"2019-06-04","000042","202000000031","1.6649","1.6649","","",""
"2019-06-05","000042","202000000031","1.6663","1.6663","","",""
"2019-06-06","000042","202000000031","1.6528","1.6528","","",""
"2019-06-10","000042","202000000031","1.6699","1.6699","","",""
"2019-06-11","000042","202000000031","1.7189","1.7189","","",""
"2019-06-12","000042","202000000031","1.7080","1.7080","","",""
"2019-06-13","000042","202000000031","1.7068","1.7068","","",""
"2019-06-14","000042","202000000031","1.6904","1.6904","","",""
"2019-06-17","000042","202000000031","1.6948","1.6948","","",""
"2019-06-18","000042","202000000031","1.6959","1.6959","","",""
"2019-06-19","000042","202000000031","1.7140","1.7140","","",""
"2019-06-20","000042","202000000031","1.7531","1.7531","","",""
"2019-06-21","000042","202000000031","1.7611","1.7611","","",""
"2019-06-24","000042","202000000031","1.5103","1.7639","","",""
"2019-06-25","000042","202000000031","1.4953","1.7489","","",""
"2019-06-26","000042","202000000031","1.4974","1.7510","","",""
"2019-06-27","000042","202000000031","1.5106","1.7642","","",""
"2019-06-28","000042","202000000031","1.5055","1.7591","","",""
"2019-06-30","000042","202000000031","1.5055","1.7591","","",""
"2019-07-01","000042","202000000031","1.5422","1.7958","","",""
"2019-07-02","000042","202000000031","1.5417","1.7953","","",""
"2019-07-03","000042","202000000031","1.5337","1.7873","","",""
"2019-07-04","000042","202000000031","1.5323","1.7859","","",""
"2019-07-05","000042","202000000031","1.5401","1.7937","","",""
"2019-07-08","000042","202000000031","1.5041","1.7577","","",""
"2019-07-09","000042","202000000031","1.5037","1.7573","","",""
"2019-07-10","000042","202000000031","1.4984","1.7520","","",""
"2019-07-11","000042","202000000031","1.4969","1.7505","","",""
"2019-07-12","000042","202000000031","1.5103","1.7639","","",""
"2019-07-15","000042","202000000031","1.5222","1.7758","","",""
"2019-07-16","000042","202000000031","1.5195","1.7731","","",""
"2019-07-17","000042","202000000031","1.5196","1.7732","","",""
"2019-07-18","000042","202000000031","1.5040","1.7576","","",""
"2019-07-19","000042","202000000031","1.5164","1.7700","","",""
"2019-07-22","000042","202000000031","1.5328","1.7864","","",""
"2019-07-23","000042","202000000031","1.5367","1.7903","","",""
"2019-07-24","000042","202000000031","1.5471","1.8007","","",""
"2019-07-25","000042","202000000031","1.5557","1.8093","","",""
"2019-07-26","000042","202000000031","1.5594","1.8130","","",""
"2019-07-29","000042","202000000031","1.5580","1.8116","","",""
"2019-07-30","000042","202000000031","1.5624","1.8160","","",""
"2019-07-31","000042","202000000031","1.5519","1.8055","","",""
"2019-08-01","000042","202000000031","1.5426","1.7962","","",""
"2019-08-02","000042","202000000031","1.5219","1.7755","","",""
"2019-08-05","000042","202000000031","1.4956","1.7492","","",""
"2019-08-06","000042","202000000031","1.4736","1.7272","","",""
"2019-08-07","000042","202000000031","1.4711","1.7247","","",""
"2019-08-08","000042","202000000031","1.4940","1.7476","","",""
"2019-08-09","000042","202000000031","1.4825","1.7361","","",""
"2019-08-12","000042","202000000031","1.5053","1.7589","","",""
"2019-08-13","000042","202000000031","1.4952","1.7488","","",""
"2019-08-14","000042","202000000031","1.5008","1.7544","","",""
"2019-08-15","000042","202000000031","1.5058","1.7594","","",""
"2019-08-16","000042","202000000031","1.5080","1.7616","","",""
"2019-08-19","000042","202000000031","1.5375","1.7911","","",""
"2019-08-20","000042","202000000031","1.5371","1.7907","","",""
"2019-08-21","000042","202000000031","1.5321","1.7857","","",""
"2019-08-22","000042","202000000031","1.5365","1.7901","","",""
"2019-08-23","000042","202000000031","1.5377","1.7913","","",""
"2019-08-26","000042","202000000031","1.5216","1.7752","","",""
"2019-08-27","000042","202000000031","1.5413","1.7949","","",""
"2019-08-28","000042","202000000031","1.5352","1.7888","","",""
"2019-08-29","000042","202000000031","1.5305","1.7841","","",""
"2019-08-30","000042","202000000031","1.5266","1.7802","","",""
"2019-09-02","000042","202000000031","1.5485","1.8021","","",""
"2019-09-03","000042","202000000031","1.5515","1.8051","","",""
"2019-09-04","000042","202000000031","1.5685","1.8221","","",""
"2019-09-05","000042","202000000031","1.5815","1.8351","","",""
"2019-09-06","000042","202000000031","1.5910","1.8446","","",""
"2019-09-09","000042","202000000031","1.6040","1.8576","","",""
"2019-09-10","000042","202000000031","1.5998","1.8534","","",""
"2019-09-11","000042","202000000031","1.5928","1.8464","","",""
"2019-09-12","000042","202000000031","1.6042","1.8578","","",""
"2019-09-16","000042","202000000031","1.5982","1.8518","","",""
"2019-09-17","000042","202000000031","1.5714","1.8250","","",""
"2019-09-18","000042","202000000031","1.5754","1.8290","","",""
"2019-09-19","000042","202000000031","1.5819","1.8355","","",""
"2019-09-20","000042","202000000031","1.5826","1.8362","","",""
"2019-09-23","000042","202000000031","1.5648","1.8184","","",""
"2019-09-24","000042","202000000031","1.5670","1.8206","","",""
"2019-09-25","000042","202000000031","1.5553","1.8089","","",""
"2019-09-26","000042","202000000031","1.5445","1.7981","","",""
"2019-09-27","000042","202000000031","1.5467","1.8003","","",""
"2019-09-30","000042","202000000031","1.5352","1.7888","","",""
"2019-10-08","000042","202000000031","1.5421","1.7957","","",""
"2019-10-09","000042","202000000031","1.5499","1.8035","","",""
"2019-10-10","000042","202000000031","1.5593","1.8129","","",""
"2019-10-11","000042","202000000031","1.5710","1.8246","","",""
"2019-10-14","000042","202000000031","1.5865","1.8401","","",""
"2019-10-15","000042","202000000031","1.5772","1.8308","","",""
"2019-10-16","000042","202000000031","1.5719","1.8255","","",""
"2019-10-17","000042","202000000031","1.5706","1.8242","","",""
"2019-10-18","000042","202000000031","1.5502","1.8038","","",""
"2019-10-21","000042","202000000031","1.5536","1.8072","","",""
"2019-10-22","000042","202000000031","1.5582","1.8118","","",""
"2019-10-23","000042","202000000031","1.5491","1.8027","","",""
"2019-10-24","000042","202000000031","1.5473","1.8009","","",""
"2019-10-25","000042","202000000031","1.5549","1.8085","","",""
"2019-10-28","000042","202000000031","1.5643","1.8179","","",""
"2019-10-29","000042","202000000031","1.5527","1.8063","","",""
"2019-10-30","000042","202000000031","1.5437","1.7973","","",""
"2019-10-31","000042","202000000031","1.5392","1.7928","","",""
"2019-11-01","000042","202000000031","1.5602","1.8138","","",""
"2019-11-04","000042","202000000031","1.5683","1.8219","","",""
"2019-11-05","000042","202000000031","1.5788","1.8324","","",""
"2019-11-06","000042","202000000031","1.5728","1.8264","","",""
"2019-11-07","000042","202000000031","1.5760","1.8296","","",""
"2019-11-08","000042","202000000031","1.5697","1.8233","","",""
"2019-11-11","000042","202000000031","1.5397","1.7933","","",""
"2019-11-12","000042","202000000031","1.5453","1.7989","","",""
"2019-11-13","000042","202000000031","1.5404","1.7940","","",""
"2019-11-14","000042","202000000031","1.5404","1.7940","","",""
"2019-11-15","000042","202000000031","1.2937","1.7825","","",""
"2019-11-18","000042","202000000031","1.3057","1.7945","","",""
"2019-11-19","000042","202000000031","1.3162","1.8050","","",""
"2019-11-20","000042","202000000031","1.3053","1.7941","","",""
"2019-11-21","000042","202000000031","1.3014","1.7902","","",""
"2019-11-22","000042","202000000031","1.2964","1.7852","","",""
"2019-11-25","000042","202000000031","1.3128","1.8016","","",""
"2019-11-26","000042","202000000031","1.3150","1.8038","","",""
"2019-11-27","000042","202000000031","1.3073","1.7961","","",""
