Date_target,NewEnergy_MeanPred,CI_low,CI_high,NewEnergy_Sigma
2023-04-14,-0.6947738495452397,-0.6947738515052397,-0.6947738475852396,1e-09
2023-04-17,0.3433522366660664,-4.811847067281821,5.4985515406139545,2.6302037265040243
2023-04-18,0.13180987304030156,-1.6460755421296733,1.9096952882102767,0.9070843954948852
2023-04-19,0.19013069569178698,-1.6586545254292053,2.0389159168127793,0.9432577658780573
2023-04-20,0.12753740092470434,-1.671919296605621,1.9269940984550298,0.9180901518011865
2023-04-21,0.1892438520901506,-1.6895256301524997,2.068013334332801,0.9585558582870666
2023-04-24,0.22794234046162376,-1.6497847046078196,2.1056693855310673,0.9580240025864507
2023-04-25,0.14821838049728142,-1.708831579374105,2.0052683403686675,0.9474744693221359
2023-04-26,0.09084751487400866,-1.7648829097584995,1.9465779395065168,0.9468012370574022
2023-04-27,0.1862621638960058,-1.7317312206560374,2.104255548448049,0.9785680533428792
2023-04-28,0.18705773721426622,-1.6808949344782316,2.0550104089067642,0.9530370773941316
2023-05-01,0.10777636758541198,-1.7956098588247404,2.0111625939955644,0.9711154216378329
2023-05-02,0.03476281887005617,-1.8836005393621422,1.9531261771022546,0.978756815424591
2023-05-03,0.08035274106714474,-1.8075620707144056,1.968267552848695,0.9632218427456889
2023-05-04,0.3391799120249007,-1.7152790239993645,2.3936388480491657,1.0481933347062578
2023-05-05,0.4707372462839077,-1.5000550672140966,2.441529559781912,1.005506282396941
2023-05-08,0.3702463213346251,-1.5106483531517312,2.251140995820981,0.9596401400440593
2023-05-09,0.25445988386265694,-1.7357466999007403,2.244666467626054,1.0154115223282638
2023-05-10,0.18844464182498655,-1.6853155950473044,2.0622048786972775,0.9560001208532097
2023-05-11,0.16783608730423283,-1.6672719520917763,2.0029441267002417,0.9362796119367394
2023-05-12,0.2203714486578282,-1.672793865250207,2.113536762565863,0.9659006703612424
2023-05-15,0.2798849936758958,-1.6270360293602142,2.186806016712006,0.9729188893041377
2023-05-16,0.2780185789607388,-1.5904136325940545,2.146450790515532,0.9532817405891802
2023-05-17,0.19513521807954082,-1.725422652114339,2.115693088273421,0.9798764643846326
2023-05-18,0.21340802502119216,-1.659712145688169,2.0865281957305535,0.955673556484368
2023-05-19,0.11784130756471067,-1.8357893297626802,2.0714719448921013,0.9967503251670362
2023-05-22,0.11929712619927701,-1.7435229187585461,1.9821171711571002,0.9504183902846036
2023-05-23,0.08977585858741,-1.766411777127442,1.945963494302262,0.9470345080177816
2023-05-24,0.048650529060394465,-1.8229891615083196,1.9202902196291085,0.9549182094738338
2023-05-25,-0.004050119191688184,-1.916751065979816,1.9086508275964396,0.9758678299939427
2023-05-26,-0.05170207495618584,-1.960479136172559,1.8570749862601874,0.9738658475593741
2023-05-30,0.024971907778184033,-1.9118893035300202,1.9618331190863882,0.9881944955654103
2023-05-31,-0.045128043512252525,-1.9680599648527022,1.8778038778281971,0.9810877149696172
2023-06-01,0.13268822043356943,-1.874520471139273,2.139896912006412,1.0240860671290013
2023-06-02,0.15630097045164526,-1.7601623232894767,2.0727642641927675,0.9777873947658786
2023-06-05,0.060196199888144064,-1.9297213959250366,2.0501137957013245,1.0152640794965206
2023-06-06,-0.0028194133340984084,-1.94082738364526,1.9351885569770633,0.9887795766893682
2023-06-07,0.03888824726902074,-1.862491930488472,1.9402684250265136,0.9700919274272922
2023-06-08,0.06441784264176986,-1.8381886286057714,1.967024313889311,0.9707175873711945
2023-06-09,0.0033543591441470566,-1.9020259584663837,1.908734676754678,0.9721328151074137
2023-06-12,0.11495400809770029,-1.84145225842725,2.0713602746226503,0.9981664625127297
2023-06-13,0.12358612581070971,-1.7765089854704095,2.023681237091829,0.9694362812658772
2023-06-14,0.3019976807551529,-1.7096113689272805,2.313606730437586,1.02633114779716
2023-06-15,0.18724683933070163,-1.7798968618818156,2.154390540543219,1.0036447455165904
2023-06-16,0.23393427195585637,-1.6638047713025317,2.131673315214244,0.9682342057440756
2023-08-02,0.16786578522045492,-1.7306012923812082,2.066332862822118,0.9686056518375832
2023-08-03,0.1288664379678055,-1.7512169562117874,2.0089498321473984,0.9592262215202005
2023-08-04,-0.03179602894867828,-2.202408375420924,2.1388163175235677,1.1074552788123704
2023-08-07,-0.07777053981853532,-1.9665667738166577,1.811025694179587,0.9636715479582257
2023-08-08,-0.10071459860250609,-1.9530249888599358,1.7515957916549234,0.945056321559913
2023-08-09,-0.11906141699488104,-1.9819595031924453,1.743836669202683,0.9504582072436552
2023-08-10,-0.1510753877736466,-2.010351389199707,1.708200613652414,0.9486102048092145
2023-08-11,-0.19595991807179347,-2.0937325581075923,1.7018127219640051,0.9682513469570401
2023-08-14,-0.1467492087840192,-2.066123331182677,1.7726249136146384,0.9792725114278865
2023-08-15,-0.18606218622431253,-2.0555017109338745,1.6833773384852495,0.9537956758722256
2023-08-16,-0.19200982403915884,-2.0803080023909475,1.6962883543126297,0.963417437934586
2023-08-17,-0.1374856872592834,-2.0749160554729666,1.7999446809543997,0.988484881741675
2023-08-18,-0.10258313902337668,-2.032178527949605,1.8270122499028514,0.9844874433297082
2023-08-21,-0.1544748480638009,-2.081796152511403,1.772846456383801,0.9833271961467357
2023-08-22,-0.19325040366520857,-2.1204300495553667,1.7339292422249495,0.9832549213725296
2023-08-23,-0.2145625008769974,-2.097547096131529,1.668422094377534,0.9607064261502711
2023-08-24,-0.1912795168375509,-2.111601406020393,1.7290423723452915,0.9797560659096135
2023-08-25,-0.11323785776321116,-2.0796284666611466,1.8531527511347243,1.0032605147438447
2023-08-28,-0.1519446008302644,-2.044111718100724,1.7402225164401948,0.9653913863624792
2023-08-29,-0.18676860432505088,-2.12294653348066,1.7494093248305582,0.9878458822222496
2023-08-30,-0.17952014506941566,-2.0902430544621406,1.7312027643233092,0.9748586272411862
2023-08-31,-0.2095169456112725,-2.121510456331439,1.702476565108894,0.9755068932245747
2023-09-01,-0.2254613247515162,-2.1239373792802176,1.6730147297771853,0.9686102319023988
2023-10-03,-0.25855749665283995,-2.2067435378150537,1.689628544509374,0.9939724699807213
2023-10-04,-0.2959524908176225,-2.2647059289859093,1.6728009473506644,1.004466039881779
2023-10-05,-0.3553089319663634,-2.391171668237323,1.6805538043045962,1.038705477689265
2023-10-06,-0.04919960089308695,-2.1881287917988703,2.089729590012696,1.0912904035233588
2023-10-11,-0.011006962854521296,-1.9628466167519156,1.940832691042873,0.9958365581109155
2023-10-12,-0.051511483433710925,-1.9271562542612408,1.824133287393819,0.9569616177691479
2023-10-13,-0.0936475483202116,-2.015819552028921,1.8285244553884974,0.9807000018921985
2023-10-16,-0.11276387360997148,-1.9922083423163468,1.766680595096404,0.9589002391359058
2023-10-17,-0.2133861703901737,-2.3220913174325886,1.895318976652241,1.0758699729808239
2023-10-18,-0.2146619871158617,-2.0930241564970844,1.6637001822653612,0.9583480456026647
2023-10-19,-0.2448340741548652,-2.116544161215402,1.6268760129056719,0.9549541260512944
2023-10-20,-0.2897491922793219,-2.221907407199874,1.6424090226412302,0.9857950076125266
2023-10-23,-0.34618016578002464,-2.3185381124584334,1.626177780898384,1.0063050748359228
2023-10-24,-0.2988644901416869,-2.222718975780933,1.6249899954975593,0.9815584110404317
2023-10-25,-0.2077582112537495,-2.17563663942925,1.7601202169217511,1.0040196062119902
2023-10-26,-0.11366718810253806,-2.0856673268230193,1.8583329506179433,1.0061225197553476
2023-10-27,-0.19936737859971643,-2.17527453775674,1.7765397805573069,1.0081158975290936
2023-10-30,-0.12509504665999494,-2.0575092573078413,1.8073191639878514,0.9859256176774727
2023-10-31,-0.20135484166059114,-2.147710393692829,1.7450007103716465,0.9930385469552233
2023-11-01,-0.09221557285896809,-2.0495493371502125,1.865118191432276,0.9986396756587981
2023-11-02,-0.0812972636070518,-1.9846018174081492,1.8220072901940458,0.9710737519393355
2023-11-03,-0.09196826522546353,-1.9725307564135899,1.788594225962663,0.9594706587694523
2023-11-06,-0.1415911456250737,-2.056804919723548,1.7736226284734005,0.9771498847441196
2023-11-07,-0.03315592064167139,-1.9990559900499583,1.9327441487666155,1.003010239494024
2023-11-08,-0.06518970728494933,-1.9430534232911185,1.8126740087212196,0.9580937326562088
2023-11-09,0.13372189418772995,-1.904893180282274,2.172336968657734,1.040109731872451
2023-11-14,0.17163122024509236,-1.7617361112889935,2.104998551779178,0.9864119038439213
2023-11-15,0.11556362314243096,-1.7842226624059276,2.0153499086907893,0.9692787171165095
2023-11-16,0.047063182580380114,-1.9285718760691877,2.022698241229948,1.0079770707395754
2023-11-17,0.11930168841167765,-1.8105487966811782,2.0491521735045333,0.9846175944351305
2023-11-20,0.301096358073775,-1.7239131899959736,2.3261059061435234,1.0331681367702799
2023-11-21,0.1686583972350547,-1.850694472789952,2.1880112672600616,1.030282076543371
2023-11-22,0.11216795989465289,-1.8044441506024138,2.0287800703917194,0.9778633216821768
2023-12-22,0.09655611340592885,-1.7601023286631254,1.9532145554749833,0.9472747153413543
2023-12-26,0.12842037902621972,-1.769750995378519,2.0265917534309583,0.9684547828595607
2023-12-27,0.30500342769970434,-1.703487921732599,2.3134947771320076,1.0247404844042365
2023-12-28,0.20669353303691385,-1.7124115655301462,2.125798631603974,0.9791352543709491
2023-12-29,0.3017449829462622,-1.6288132003818336,2.2323031662743578,0.9849786649633142
2024-01-02,0.3669314254934456,-1.5613400644715467,2.2952029154584377,0.9838119846760165
2024-01-03,0.3488344568495798,-1.519742452877821,2.2174113665769806,0.9533555661874494
