CI_width
3.920000102297649e-09
10.310398607895776
3.55577083033995
3.6975704422419846
3.598913395060651
3.757538964485301
3.755454090138887
3.7140999197427726
3.7114608492650163
3.8359867691040863
3.735905343384996
3.806772452820305
3.836726716464397
3.7758296235631006
4.10891787204853
3.9415846269960086
3.7617893489727123
3.980413167526794
3.747520473744582
3.670216078792018
3.78633062781607
3.81384204607222
3.736864423109586
3.84111574038776
3.7462403414187224
3.9072612746547817
3.7256400899156463
3.712375271429704
3.743279381137428
3.8254018935762555
3.8175541224327465
3.8737224226164084
3.8458638426808993
4.014417383145685
3.8329265874822442
3.979835191626361
3.8760159406223234
3.8027603555149856
3.8052129424950825
3.8107606352210617
3.9128125330499
3.8001902225622386
4.0232180993648665
3.9342874024250345
3.795478086516776
3.796934155203326
3.760166788359186
4.3412246929444915
3.7775924679962447
3.704620780514859
3.7257961723951283
3.718552002852121
3.7955452800715976
3.8387482447973156
3.7388790494191237
3.7765963567035774
3.874860736427366
3.859190777852456
3.8546426088952037
3.854359291780316
3.765969190509063
3.840643778365685
3.932781217795871
3.7843342345409186
3.8723558583112183
3.82144581878545
3.823987021440333
3.796952109057403
3.8963720823244277
3.937506876336574
4.071725472541919
4.2778583818115665
3.9036793077947887
3.75128954165506
3.844344007417418
3.7588889374127508
4.2174102940848295
3.756724338762446
3.743420174121074
3.8643164298411046
3.9447158933568174
3.847708971278492
3.9357568563510013
3.9440002774409626
3.951814318314047
3.8648284212956927
3.8927111040644755
3.9146675285824886
3.806609107602195
3.761124982376253
3.8304275481969485
3.9318001388165738
3.755727432012338
4.077230148940008
3.8667346630681716
3.799572571096717
3.951270117299136
3.8597009701857115
4.050019096139497
4.0387057400500135
3.833224220994133
3.713316884138109
3.7963427488094776
4.016982698864607
3.8382101971341203
3.8611163666561916
3.8565429799299844
3.7371538194548015
3.7213301524218805
4.046710575752307
3.7368546561220306
3.88115239943798
4.008848321281792
3.819301927862998
3.7773963188292106
3.8213892926129023
3.7606810715009447
4.146543739604451
3.827715162451284
3.815575438541171
3.7492344755332447
4.064968174862268
3.8635233010791064
3.7696712834521886
3.7137814891194436
3.80508209327364
3.7870709724981757
3.732878771400393
3.8436486621439228
3.8329804241553287
3.821247814825263
3.775408572936696
3.915376932394906
3.771496072170815
3.8144445564614706
3.8407515575609623
3.9343177175708695
3.785158514986154
3.8007931253249794
3.9215351481915026
3.826228039310666
4.0212505773232525
3.8204007942040388
3.818530180879627
3.800419002623313
3.909524771324822
3.7966401179459224
3.866006160220876
3.8493653422003873
3.9464143265236022
