Date_target,Lambda_t,NewEnergy_Sigma
2024-05-20,1.4883729335410176,0.9825250858485712
2024-05-21,1.4645080583715115,0.9841849996225348
2024-05-22,1.4320010203764504,0.9821295522806645
2024-05-23,1.3930211505835561,0.9806891634915372
2024-05-24,1.4450996332204396,1.0044477057805514
2024-05-28,1.3804423969121042,0.974064346699923
2024-05-29,1.4477170051262112,1.0085013914054262
2024-05-30,1.640002661939686,1.0413445489141508
2024-05-31,1.6985225936574098,1.0044241658342876
2024-06-03,1.7385707391811658,0.9992090163720376
2024-06-04,1.6989010469414676,0.97843887605078
2024-06-05,1.945632269187955,1.0543715843694843
2024-06-06,1.8898848837644622,0.9729784220241112
2024-06-07,1.90155341696305,0.9905621956161986
2024-06-10,1.9388109741071853,0.9970971892667532
2024-06-11,1.8429149330825907,0.9629174898987012
2024-06-12,2.001701470364119,1.0295231672148728
2024-06-13,1.9153169556949472,0.9648900901467086
2024-06-14,1.8153438652213767,0.9620510813505216
2024-06-17,1.7877019746983485,0.980982805983519
2024-06-18,1.7129618155823971,0.9692222867047476
2024-08-02,1.8387807934946818,1.0216316676709003
2024-08-05,1.8009928742262813,0.9782392134823062
2024-08-06,2.148955133198684,1.081733143856759
2024-08-07,2.394491522173427,1.0508197053905035
2024-08-08,2.4961694139910096,1.0105546406633117
2024-08-09,2.6753643271454117,1.0304341467824294
2024-08-12,2.5718572756203875,0.956236751985568
2024-08-13,2.4210102317937365,0.9452038804314468
2024-08-14,2.428567377834462,0.9859698407692302
2024-08-15,2.4736780705221926,0.9955983586696372
2024-08-16,2.549409726498431,1.003255167169276
2024-08-19,2.4085646368500035,0.9478263235151546
2024-08-20,2.436149286040062,0.9912158835192292
2024-08-21,2.529846217613529,1.0082206073293785
2024-08-22,2.4523560521922914,0.9637097355859924
2024-08-23,2.4329749563450034,0.9789014691583866
2024-08-26,2.39179744683332,0.9735011348101013
2024-08-27,2.4013983937247603,0.9867235749098056
2024-08-28,2.4348169243077358,0.9927964507184776
2024-08-29,2.4886294153939037,0.9978530982659304
2024-08-30,2.465598151392497,0.9777554741835536
2024-10-01,2.4708719647207693,0.9851400291077124
2024-10-02,2.538470941343912,1.0012062799082644
2024-10-03,2.4809559702760815,0.9687118914645128
2024-10-04,2.5391240177117926,0.9986973992315026
2024-10-07,2.799931032765313,1.0523468472031758
2024-10-08,2.7564208150023264,0.9705620388600894
2024-10-09,2.8261764117998065,0.9998874908694764
2024-10-10,2.9354751897215756,1.0097580050633232
2024-10-11,2.749585426010723,0.9344487680248292
2024-10-16,2.8366948150076903,1.0044878440624292
2024-10-17,2.687155291002543,0.943973807013992
2024-10-18,2.9788039639325934,1.0598381369185046
2024-10-21,2.846571594006297,0.9473416812812728
2024-10-22,2.8046739766587994,0.970736738219064
2024-10-23,2.7353185966629616,0.964109680953755
2024-10-24,2.713481234286384,0.9765660765888295
2024-10-25,2.579122050004439,0.9485419007190736
2024-10-28,2.4747737003243078,0.9568444593584504
2024-10-29,2.432114740882856,0.9730108519249032
2024-10-30,2.598601095941129,1.0277073735080775
2024-10-31,2.515169687973979,0.9619482699817792
2024-11-01,2.5238797434029046,0.9858429785821464
2024-11-04,2.5198057586017746,0.982519293067158
2024-11-05,2.4366626928568555,0.9625467860482092
2024-11-06,2.4740597643598763,0.99376774077487
2024-11-07,2.3223955710342414,0.9458423192420532
2024-11-08,2.2096366435813315,0.9564395145651088
2024-11-13,2.1160056048022127,0.9619396701025832
2024-11-14,2.1637526271316396,0.9985990900980496
2024-11-15,2.243562195420407,1.0066352780320085
2024-11-18,2.1617695813365083,0.9646806429971464
2024-11-19,2.169790568871186,0.9880244812570842
2024-11-20,2.306407407396628,1.021581017854419
2024-11-21,2.1774685421892257,0.9525214342367024
2024-11-22,2.0604395515459384,0.9563065620202
2024-11-25,2.0543868269969656,0.9850899208223556
2024-11-26,2.021491046323396,0.9782749720223316
2024-11-27,2.1321395607287954,1.0157113906582893
2024-12-30,2.0201487093359787,0.9578459479304838
2024-12-31,1.9123939778031935,0.9596246854621204
2025-01-02,2.0561660689305556,1.025250001650995
2025-01-03,1.9833013521774185,0.9681359318801548
2025-01-06,1.9712945943593043,0.9840650985939646
2025-01-07,1.9324476268928994,0.9772964573630516
2025-01-08,1.9205485072982795,0.9844241966449356
2025-03-18,1.8569487380051726,0.9713505045354968
2025-03-19,1.8387371359875941,0.9833028502331338
2025-03-20,2.0605259956018265,1.0467605668839777
2025-03-21,2.0876616463197823,0.99359487818735
2025-03-24,2.1293287629005335,0.9971758258268346
2025-03-25,2.0053805737410006,0.9548634561193502
2025-03-26,1.9688551497463675,0.9776410940663216
2025-03-27,1.8932234422186367,0.9679834399262472
2025-03-28,1.7956278963834906,0.9629587071584356
2025-03-31,1.7081059534551766,0.9661182112411978
2025-04-01,1.6923115013224828,0.9848875504811876
2025-04-02,1.8546284089904193,1.031692184545638
2025-04-03,1.7591346673389028,0.963720445102673
2025-04-04,1.757837261766663,0.98825715941618
2025-04-07,2.2166695453505105,1.1138924535091732
2025-04-08,2.2219570794547154,0.98688254462186
2025-04-09,2.433225650321261,1.0411668684918889
2025-04-10,2.5241912710472287,1.0076626727040363
2025-04-11,2.9815433382876,1.1077653665893077
2025-04-14,3.0478162535485045,0.997553283301153
2025-04-15,3.0389512330558355,0.977825521670966
2025-04-16,2.9153887395041793,0.9491475031693536
2025-04-17,2.850145605254514,0.9644649106211752
2025-04-21,2.6902007403714316,0.9414159122722648
2025-04-22,2.662733082864847,0.9754806723097078
2025-04-23,2.607204547535771,0.9685693068547292
2025-04-24,2.46920247619423,0.9483698263551784
2025-04-25,2.4685852684179914,0.9837889808471808
2025-04-28,2.336846143128526,0.9508058225844124
2025-04-29,2.1942072381734015,0.9489556505989925
2025-04-30,2.25402921973294,1.0012288675125929
2025-05-01,2.551841822709091,1.0647389811416652
2025-05-02,2.5507541176379758,0.9831222892023708
2025-05-05,2.600562870265417,0.9962410635817276
2025-05-06,2.4379860991636253,0.9423818925662858
2025-05-07,2.45925455913349,0.989626549075
2025-05-08,2.4845124701592813,0.9905187567937764
2025-05-09,2.4734527260985986,0.9810401621443912
2025-05-12,2.523908161153484,0.9969463736836144
2025-05-13,2.378668093011521,0.9471472096148832
2025-05-14,2.274302249289291,0.9582083885768856
2025-05-15,2.2351080971598365,0.9752770082399445
2025-05-16,2.269884560378055,0.9944844680676216
2025-05-19,2.395214243092778,1.017947706169872
2025-05-20,2.265437942613575,0.9517878900095232
2025-05-21,2.2378762077490055,0.9782891333227504
2025-05-22,2.1296269012555427,0.958146778009847
2025-05-23,2.116423237472725,0.9828431914027278
2025-05-27,2.118630411197271,0.9868752789033703
2025-05-28,2.096168117963654,0.9805479341092468
2025-05-29,2.1806946322403595,1.008367671167952
2025-05-30,2.118962994542237,0.9701732473240924
2025-06-02,2.0718191131016304,0.9742637264956742
2025-06-03,1.9619803671455565,0.9588069361893672
2025-06-04,2.1234378417749813,1.029674367146304
2025-06-05,2.0374829123666514,0.9644446997210796
2025-06-06,2.001774552272865,0.977694880791876
2025-06-09,1.9249313431146065,0.9675202078886724
2025-06-10,1.9571991787099279,0.9958862143627464
2025-06-11,1.902041756984938,0.9732809760289072
2025-06-12,1.8439183910279484,0.972887745268644
2025-06-13,2.040976706161378,1.040060406745322
2025-06-16,1.9387223968208036,0.9608802960644384
2025-06-17,2.3691500137755925,1.104448534837119
2025-06-18,2.359098507009807,0.9820355106480052
2025-08-04,2.561841985400628,1.0380066416687042
2025-08-05,2.465993984852946,0.9591309041096018
2025-08-06,2.9441422149778393,1.1143093808245796
2025-08-07,2.9167251420165705,0.9738650678744868
2025-08-08,2.868662391137886,0.9688347023862992
2025-08-11,2.7390682368462858,0.9488147884970238
2025-08-12,2.6186124144386733,0.9519053713337668
2025-08-13,2.4628344107575937,0.943965582418458
2025-08-14,2.422604076098,0.9737893245707622
2025-08-15,2.3398793557701723,0.963345308320679
2025-08-18,2.296458423154513,0.9737887186851042
2025-08-19,2.231443741588689,0.9686159038021598
2025-08-20,2.112746013244125,0.9556009480273768
2025-08-21,2.095461821125287,0.9819254025925164
2025-08-22,2.0985124622165903,0.9872474925494924
2025-08-25,2.035792975629689,0.9704798581201513
2025-08-26,1.9222638450849672,0.9581396718385196
2025-08-27,1.861401694295632,0.9720955882788144
2025-08-28,1.9513925600766078,1.011404622329824
2025-08-29,1.8676564068548835,0.966128861996152
2025-09-30,1.7988417881636378,0.9704296018589984
2025-10-01,1.7393760217161987,0.9732381470261996
2025-10-02,1.6742409601404484,0.972188082482469
2025-10-03,1.6185984845281254,0.9750134229276736
2025-10-06,1.6515062149648265,0.9980964195436864
2025-10-07,1.5790527196350437,0.9708945754889058
2025-10-08,1.5910654614978508,0.9929401126330876
2025-10-09,1.5007885068646674,0.9667872627733306
2025-10-10,1.4464706116526274,0.9764602754246252
2025-10-15,1.488824501385008,1.001680790208496
2025-10-16,1.7052751714925427,1.047766257034887
2025-10-17,1.8832104525069366,1.0358027029336347
2025-10-20,1.7884854783170512,0.9637291356858912
2025-10-21,1.8182602085842314,0.9960812201347266
2025-10-22,1.711112016570796,0.9610364201638169
2025-10-23,1.678986336075623,0.9806792772811508
2025-10-24,1.8538464695543806,1.0351415097593344
2025-10-27,1.9903276996636714,1.023648226348027
2025-10-28,1.9958590526617237,0.9884554964933676
2025-10-29,1.9667436810183818,0.9795490352623732
2025-10-30,2.083207829332601,1.0175449779897927
2025-10-31,2.0376484571792477,0.974788432195712
2025-11-03,1.9261322106034808,0.9585034393139056
2025-11-04,1.906669823194634,0.9824683187962266
2025-11-05,1.8174465892450296,0.964928654344782
2025-11-06,1.8234297616996915,0.9897127951315482
2025-11-07,1.7827674191683887,0.9777351716380532
2025-11-10,1.6810699130210445,0.9625992862382918
2025-11-13,1.6406789522631529,0.978740726570267
2025-11-14,1.5910235710522356,0.9766486934426456
2025-11-17,1.6760823995114302,1.011805140583033
2025-11-18,1.8347269601237273,1.0307580966625514
2025-11-19,1.7379935135011326,0.9634836048732656
2025-11-20,1.7932269303246682,1.002980159228674
2025-11-21,1.8279736936781372,0.9972723675203016
2025-11-24,1.7313031242485513,0.9635345591378238
2025-11-25,1.6428509855979305,0.9662265771802734
2025-11-26,1.7519480551038498,1.0177720748016863
2025-12-29,1.8059664457550206,1.0025500270552086
2025-12-30,1.7482245279413957,0.9734713806643792
