ClosePrice
94.4800033569336
99.63999938964844
102.87999725341795
101.37999725341795
100.12000274658205
111.54000091552734
112.41000366210938
112.9499969482422
94.41000366210938
97.87000274658205
96.56999969482422
99.08000183105467
91.27999877929688
91.29000091552734
94.69000244140624
83.8499984741211
89.61000061035156
92.12999725341795
92.95999908447266
96.04000091552734
