residual
-0.0013916658476162487
-0.0017653873582198615
0.0017801401619359429
0.0017054102804279563
0.00027841054240671653
0.0003104204005812195
0.0012301469150103861
-0.0014792305705065205
-0.0032698823790472398
0.00011238360936305022
0.0009484372165295897
0.0019630918790254004
0.0004348764896677385
-0.003112030626056532
-0.006060809531548167
-0.0067844936763937595
-0.003995124551049467
-0.0024517511086738393
-0.0016377622071987634
-0.0024522566251474528
-0.00410022644328652
-0.004587503534033784
-0.0036995229544106918
-0.0025567326145146912
-0.0005532834142796617
0.0005107327532908783
0.00014595694018220296
-0.000943121911411899
-0.0014392319486299502
-0.0006350457640322688
-0.0005802652853230264
0.00035991644810837685
0.0007598398597202334
0.0004686439817112591
-0.0008182745957680359
-0.0010961287105476394
-0.0006760314125352672
-0.0005265386473914534
0.0003672134060895664
-2.2856844248211623e-05
0.0002303976165971373
-0.001241418699619879
-0.003301281415903595
-0.0029588189522693174
-0.0012736824220220405
-0.00031129827649745666
-9.585368889722607e-05
-0.0004967750196213038
-0.002259755388244011
-0.005491747832680972
-0.004783085215749131
-0.0011733195775038329
-9.22252467308142e-05
0.0010633667692780341
-0.00046181297632455313
-0.0017550821263337744
-5.079638856189976e-05
9.073295548690666e-05
-0.001147111463022474
-0.0006658313755964561
-0.00027723571580165577
0.0007829884799640037
0.0015642310901584056
0.0027990368302152745
0.004235388914704352
0.0026849050576670656
0.0006516908627034693
-0.000859279077470488
0.00020041270465868954
0.0011102526676906163
-0.00155313761189364
-0.0028123793548659884
0.0008208800311135594
0.0017256816717471216
0.002741577477066553
0.0008098069973108673
-0.0005344533278318886
0.0029242175364397743
0.0031882629009321022
-0.0022645036244038023
-0.0029599658181998605
-0.0035961735522630585
-0.0009698212836641074
0.000451994321421784
-0.0018450112635172223
-0.0005340241892783287
0.0022931321034096778
0.002518093045584351
0.0026938931237174427
0.0007300695022994818
0.0002090850615222438
0.001227922421489414
0.00029375320048557536
-0.0013506255608501361
-0.0012403842245079437
-0.0002833563905885908
0.000511556972217068
0.002424838715232989
0.007680762451655383
0.008710282365775554
0.003061576553059329
0.00035531076499703985
-0.00301550368216422
-0.0007859241663007244
-0.0006383541010345183
-0.010910113965073031
-0.012112279123983606
0.000902231005358356
0.004063633750839115
0.007598546123461128
0.0034172281814567208
0.001997071686500841
0.01018332662817529
0.010788713582934869
-0.0030053560244287826
-0.0034874489669068035
-0.0039034618317575305
-0.0003486511871529461
0.001708379106044127
0.0018406388862444098
0.0026259474413383955
0.002607659453724655
0.00019463890856964185
-0.002736634048864034
-0.0020309682088703075
