"Bndidxnme","Bndidxcd","Trddt","Pretrdd","Bchmrkdt","Opnidx","Clsindex","Preclsindx","Hiindex","Loindex","Dlbndtrd","Dnvaltrd","Didexvolt","Dperchg","Dretindex"
"中证交易所绿色债券指数","930951","2018-11-08","2018-11-07","2016-12-30","","106.49","106.42","","","1","","","","0.0611"
"中证交易所绿色债券指数","930951","2018-11-09","2018-11-08","2016-12-30","","106.54","106.49","","","1","","","","0.0554"
"中证交易所绿色债券指数","930951","2018-11-12","2018-11-09","2016-12-30","","106.59","106.54","","","2","","","","0.0404"
"中证交易所绿色债券指数","930951","2018-11-13","2018-11-12","2016-12-30","","106.59","106.59","","","4","","","","0.0028"
"中证交易所绿色债券指数","930951","2018-11-14","2018-11-13","2016-12-30","","106.78","106.59","","","3","","","","0.1801"
"中证交易所绿色债券指数","930951","2018-11-15","2018-11-14","2016-12-30","","106.85","106.78","","","3","","","","0.0599"
"中证交易所绿色债券指数","930951","2018-11-16","2018-11-15","2016-12-30","","107.04","106.85","","","2","","","","0.1825"
"中证交易所绿色债券指数","930951","2018-11-19","2018-11-16","2016-12-30","","107.12","107.04","","","1","","","","0.0691"
"中证交易所绿色债券指数","930951","2018-11-20","2018-11-19","2016-12-30","","107.23","107.12","","","4","","","","0.1092"
"中证交易所绿色债券指数","930951","2018-11-21","2018-11-20","2016-12-30","","107.22","107.23","","","2","","","","-0.0084"
"中证交易所绿色债券指数","930951","2018-11-22","2018-11-21","2016-12-30","","107.26","107.22","","","2","","","","0.0382"
"中证交易所绿色债券指数","930951","2018-11-23","2018-11-22","2016-12-30","","107.33","107.26","","","0","","","","0.0597"
"中证交易所绿色债券指数","930951","2018-11-26","2018-11-23","2016-12-30","","107.35","107.33","","","2","","","","0.0242"
"中证交易所绿色债券指数","930951","2018-11-27","2018-11-26","2016-12-30","","107.41","107.35","","","0","","","","0.0531"
"中证交易所绿色债券指数","930951","2018-11-28","2018-11-27","2016-12-30","","107.40","107.41","","","0","","","","-0.0065"
"中证交易所绿色债券指数","930951","2018-11-29","2018-11-28","2016-12-30","","107.42","107.40","","","6","","","","0.0102"
"中证交易所绿色债券指数","930951","2018-11-30","2018-11-29","2016-12-30","","107.44","107.42","","","1","","","","0.0214"
"中证交易所绿色债券指数","930951","2018-12-03","2018-11-30","2016-12-30","","107.47","107.44","","","3","","","","0.0307"
"中证交易所绿色债券指数","930951","2018-12-04","2018-12-03","2016-12-30","","107.51","107.47","","","2","","","","0.0391"
"中证交易所绿色债券指数","930951","2018-12-05","2018-12-04","2016-12-30","","107.54","107.51","","","4","","","","0.0279"
"中证交易所绿色债券指数","930951","2018-12-06","2018-12-05","2016-12-30","","107.66","107.54","","","2","","","","0.1097"
"中证交易所绿色债券指数","930951","2018-12-07","2018-12-06","2016-12-30","","107.76","107.66","","","4","","","","0.0873"
"中证交易所绿色债券指数","930951","2018-12-10","2018-12-07","2016-12-30","","107.84","107.76","","","1","","","","0.0742"
"中证交易所绿色债券指数","930951","2018-12-11","2018-12-10","2016-12-30","","107.88","107.84","","","2","","","","0.0408"
"中证交易所绿色债券指数","930951","2018-12-12","2018-12-11","2016-12-30","","107.94","107.88","","","0","","","","0.0538"
"中证交易所绿色债券指数","930951","2018-12-13","2018-12-12","2016-12-30","","107.93","107.94","","","3","","","","-0.0074"
"中证交易所绿色债券指数","930951","2018-12-14","2018-12-13","2016-12-30","","107.91","107.93","","","0","","","","-0.0185"
"中证交易所绿色债券指数","930951","2018-12-17","2018-12-14","2016-12-30","","107.91","107.91","","","0","","","","-0.0009"
"中证交易所绿色债券指数","930951","2018-12-18","2018-12-17","2016-12-30","","107.83","107.91","","","2","","","","-0.0714"
"中证交易所绿色债券指数","930951","2018-12-19","2018-12-18","2016-12-30","","107.81","107.83","","","0","","","","-0.0213"
"中证交易所绿色债券指数","930951","2018-12-20","2018-12-19","2016-12-30","","107.83","107.81","","","0","","","","0.0176"
"中证交易所绿色债券指数","930951","2018-12-21","2018-12-20","2016-12-30","","107.93","107.83","","","1","","","","0.0909"
"中证交易所绿色债券指数","930951","2018-12-24","2018-12-21","2016-12-30","","107.99","107.93","","","0","","","","0.0556"
"中证交易所绿色债券指数","930951","2018-12-25","2018-12-24","2016-12-30","","108.00","107.99","","","2","","","","0.0111"
"中证交易所绿色债券指数","930951","2018-12-26","2018-12-25","2016-12-30","","108.01","108.00","","","3","","","","0.0148"
"中证交易所绿色债券指数","930951","2018-12-27","2018-12-26","2016-12-30","","107.99","108.01","","","2","","","","-0.0213"
"中证交易所绿色债券指数","930951","2018-12-28","2018-12-27","2016-12-30","","108.07","107.99","","","0","","","","0.0769"
"中证交易所绿色债券指数","930951","2019-01-02","2018-12-28","2016-12-30","","108.29","108.07","","","2","","","","0.1980"
"中证交易所绿色债券指数","930951","2019-01-03","2019-01-02","2016-12-30","","108.46","108.29","","","9","","","","0.1635"
"中证交易所绿色债券指数","930951","2019-01-04","2019-01-03","2016-12-30","","108.57","108.46","","","2","","","","0.1005"
"中证交易所绿色债券指数","930951","2019-01-07","2019-01-04","2016-12-30","","108.76","108.57","","","5","","","","0.1722"
"中证交易所绿色债券指数","930951","2019-01-08","2019-01-07","2016-12-30","","108.94","108.76","","","8","","","","0.1609"
"中证交易所绿色债券指数","930951","2019-01-09","2019-01-08","2016-12-30","","109.07","108.94","","","1","","","","0.1239"
"中证交易所绿色债券指数","930951","2019-01-10","2019-01-09","2016-12-30","","109.19","109.07","","","3","","","","0.1137"
"中证交易所绿色债券指数","930951","2019-01-11","2019-01-10","2016-12-30","","109.24","109.19","","","2","","","","0.0458"
"中证交易所绿色债券指数","930951","2019-01-14","2019-01-11","2016-12-30","","109.28","109.24","","","3","","","","0.0311"
"中证交易所绿色债券指数","930951","2019-01-15","2019-01-14","2016-12-30","","109.23","109.28","","","3","","","","-0.0476"
"中证交易所绿色债券指数","930951","2019-01-16","2019-01-15","2016-12-30","","109.21","109.23","","","1","","","","-0.0146"
"中证交易所绿色债券指数","930951","2019-01-17","2019-01-16","2016-12-30","","109.24","109.21","","","6","","","","0.0256"
"中证交易所绿色债券指数","930951","2019-01-18","2019-01-17","2016-12-30","","109.31","109.24","","","2","","","","0.0641"
"中证交易所绿色债券指数","930951","2019-01-21","2019-01-18","2016-12-30","","109.30","109.31","","","2","","","","-0.0119"
"中证交易所绿色债券指数","930951","2019-01-22","2019-01-21","2016-12-30","","109.34","109.30","","","2","","","","0.0366"
"中证交易所绿色债券指数","930951","2019-01-23","2019-01-22","2016-12-30","","109.36","109.34","","","2","","","","0.0229"
"中证交易所绿色债券指数","930951","2019-01-24","2019-01-23","2016-12-30","","109.37","109.36","","","0","","","","0.0082"
"中证交易所绿色债券指数","930951","2019-01-25","2019-01-24","2016-12-30","","109.36","109.37","","","3","","","","-0.0110"
"中证交易所绿色债券指数","930951","2019-01-28","2019-01-25","2016-12-30","","109.25","109.36","","","1","","","","-0.1024"
"中证交易所绿色债券指数","930951","2019-01-29","2019-01-28","2016-12-30","","109.29","109.25","","","4","","","","0.0421"
"中证交易所绿色债券指数","930951","2019-01-30","2019-01-29","2016-12-30","","109.31","109.29","","","2","","","","0.0192"
"中证交易所绿色债券指数","930951","2019-01-31","2019-01-30","2016-12-30","","109.35","109.31","","","1","","","","0.0338"
"中证交易所绿色债券指数","930951","2019-02-01","2019-01-31","2016-12-30","","109.39","109.35","","","0","","","","0.0348"
"中证交易所绿色债券指数","930951","2019-02-11","2019-02-01","2016-12-30","","109.60","109.39","","","2","","","","0.1929"
"中证交易所绿色债券指数","930951","2019-02-12","2019-02-11","2016-12-30","","109.68","109.60","","","2","","","","0.0730"
"中证交易所绿色债券指数","930951","2019-02-13","2019-02-12","2016-12-30","","109.72","109.68","","","0","","","","0.0392"
"中证交易所绿色债券指数","930951","2019-02-14","2019-02-13","2016-12-30","","109.76","109.72","","","1","","","","0.0328"
"中证交易所绿色债券指数","930951","2019-02-15","2019-02-14","2016-12-30","","109.80","109.76","","","2","","","","0.0364"
"中证交易所绿色债券指数","930951","2019-02-18","2019-02-15","2016-12-30","","109.83","109.80","","","7","","","","0.0291"
"中证交易所绿色债券指数","930951","2019-02-19","2019-02-18","2016-12-30","","109.83","109.83","","","0","","","","-0.0009"
"中证交易所绿色债券指数","930951","2019-02-20","2019-02-19","2016-12-30","","109.83","109.83","","","3","","","","0.0027"
"中证交易所绿色债券指数","930951","2019-02-21","2019-02-20","2016-12-30","","109.86","109.83","","","7","","","","0.0273"
"中证交易所绿色债券指数","930951","2019-02-22","2019-02-21","2016-12-30","","109.83","109.86","","","7","","","","-0.0282"
"中证交易所绿色债券指数","930951","2019-02-25","2019-02-22","2016-12-30","","109.80","109.83","","","6","","","","-0.0319"
"中证交易所绿色债券指数","930951","2019-02-26","2019-02-25","2016-12-30","","109.74","109.80","","","4","","","","-0.0483"
"中证交易所绿色债券指数","930951","2019-02-27","2019-02-26","2016-12-30","","109.59","109.74","","","1","","","","-0.1385"
"中证交易所绿色债券指数","930951","2019-02-28","2019-02-27","2016-12-30","","109.60","109.59","","","1","","","","0.0046"
"中证交易所绿色债券指数","930951","2019-03-01","2019-02-28","2016-12-30","","109.49","109.60","","","1","","","","-0.1004"
"中证交易所绿色债券指数","930951","2019-03-04","2019-03-01","2016-12-30","","109.42","109.49","","","3","","","","-0.0639"
"中证交易所绿色债券指数","930951","2019-03-05","2019-03-04","2016-12-30","","109.36","109.42","","","3","","","","-0.0503"
"中证交易所绿色债券指数","930951","2019-03-06","2019-03-05","2016-12-30","","109.28","109.36","","","3","","","","-0.0704"
"中证交易所绿色债券指数","930951","2019-03-07","2019-03-06","2016-12-30","","109.26","109.28","","","1","","","","-0.0220"
"中证交易所绿色债券指数","930951","2019-03-08","2019-03-07","2016-12-30","","109.46","109.26","","","2","","","","0.1812"
"中证交易所绿色债券指数","930951","2019-03-11","2019-03-08","2016-12-30","","109.46","109.46","","","3","","","","0.0000"
"中证交易所绿色债券指数","930951","2019-03-12","2019-03-11","2016-12-30","","109.50","109.46","","","2","","","","0.0420"
"中证交易所绿色债券指数","930951","2019-03-13","2019-03-12","2016-12-30","","109.46","109.50","","","6","","","","-0.0393"
"中证交易所绿色债券指数","930951","2019-03-14","2019-03-13","2016-12-30","","109.44","109.46","","","2","","","","-0.0192"
"中证交易所绿色债券指数","930951","2019-03-15","2019-03-14","2016-12-30","","109.39","109.44","","","1","","","","-0.0411"
"中证交易所绿色债券指数","930951","2019-03-18","2019-03-15","2016-12-30","","109.41","109.39","","","0","","","","0.0110"
"中证交易所绿色债券指数","930951","2019-03-19","2019-03-18","2016-12-30","","109.43","109.41","","","4","","","","0.0256"
"中证交易所绿色债券指数","930951","2019-03-20","2019-03-19","2016-12-30","","109.42","109.43","","","1","","","","-0.0155"
"中证交易所绿色债券指数","930951","2019-03-21","2019-03-20","2016-12-30","","109.44","109.42","","","2","","","","0.0210"
"中证交易所绿色债券指数","930951","2019-03-22","2019-03-21","2016-12-30","","109.51","109.44","","","2","","","","0.0630"
"中证交易所绿色债券指数","930951","2019-03-25","2019-03-22","2016-12-30","","109.50","109.51","","","7","","","","-0.0064"
"中证交易所绿色债券指数","930951","2019-03-26","2019-03-25","2016-12-30","","109.61","109.50","","","0","","","","0.0950"
"中证交易所绿色债券指数","930951","2019-03-27","2019-03-26","2016-12-30","","109.67","109.61","","","2","","","","0.0584"
"中证交易所绿色债券指数","930951","2019-03-28","2019-03-27","2016-12-30","","109.73","109.67","","","1","","","","0.0538"
"中证交易所绿色债券指数","930951","2019-03-29","2019-03-28","2016-12-30","","109.79","109.73","","","1","","","","0.0510"
"中证交易所绿色债券指数","930951","2019-04-01","2019-03-29","2016-12-30","","109.75","109.79","","","5","","","","-0.0291"
"中证交易所绿色债券指数","930951","2019-04-02","2019-04-01","2016-12-30","","109.77","109.75","","","1","","","","0.0182"
"中证交易所绿色债券指数","930951","2019-04-03","2019-04-02","2016-12-30","","109.69","109.77","","","1","","","","-0.0756"
"中证交易所绿色债券指数","930951","2019-04-04","2019-04-03","2016-12-30","","109.68","109.69","","","1","","","","-0.0064"
"中证交易所绿色债券指数","930951","2019-04-08","2019-04-04","2016-12-30","","109.63","109.68","","","0","","","","-0.0501"
"中证交易所绿色债券指数","930951","2019-04-09","2019-04-08","2016-12-30","","109.52","109.63","","","2","","","","-0.0958"
"中证交易所绿色债券指数","930951","2019-04-10","2019-04-09","2016-12-30","","109.40","109.52","","","1","","","","-0.1096"
"中证交易所绿色债券指数","930951","2019-04-11","2019-04-10","2016-12-30","","109.31","109.40","","","1","","","","-0.0823"
"中证交易所绿色债券指数","930951","2019-04-12","2019-04-11","2016-12-30","","109.35","109.31","","","0","","","","0.0302"
"中证交易所绿色债券指数","930951","2019-04-15","2019-04-12","2016-12-30","","109.18","109.35","","","2","","","","-0.1500"
"中证交易所绿色债券指数","930951","2019-04-16","2019-04-15","2016-12-30","","109.06","109.18","","","0","","","","-0.1154"
"中证交易所绿色债券指数","930951","2019-04-17","2019-04-16","2016-12-30","","109.01","109.06","","","2","","","","-0.0458"
"中证交易所绿色债券指数","930951","2019-04-18","2019-04-17","2016-12-30","","109.00","109.01","","","6","","","","-0.0037"
"中证交易所绿色债券指数","930951","2019-04-19","2019-04-18","2016-12-30","","109.07","109.00","","","3","","","","0.0661"
"中证交易所绿色债券指数","930951","2019-04-22","2019-04-19","2016-12-30","","109.14","109.07","","","2","","","","0.0596"
"中证交易所绿色债券指数","930951","2019-04-23","2019-04-22","2016-12-30","","109.14","109.14","","","2","","","","-0.0037"
"中证交易所绿色债券指数","930951","2019-04-24","2019-04-23","2016-12-30","","109.15","109.14","","","1","","","","0.0156"
"中证交易所绿色债券指数","930951","2019-04-25","2019-04-24","2016-12-30","","109.17","109.15","","","2","","","","0.0165"
"中证交易所绿色债券指数","930951","2019-04-26","2019-04-25","2016-12-30","","109.22","109.17","","","0","","","","0.0412"
"中证交易所绿色债券指数","930951","2019-04-29","2019-04-26","2016-12-30","","109.08","109.22","","","4","","","","-0.1236"
"中证交易所绿色债券指数","930951","2019-04-30","2019-04-29","2016-12-30","","109.25","109.08","","","1","","","","0.1568"
"中证交易所绿色债券指数","930951","2019-05-06","2019-04-30","2016-12-30","","109.44","109.25","","","3","","","","0.1712"
"中证交易所绿色债券指数","930951","2019-05-07","2019-05-06","2016-12-30","","109.56","109.44","","","5","","","","0.1087"
"中证交易所绿色债券指数","930951","2019-05-08","2019-05-07","2016-12-30","","109.64","109.56","","","4","","","","0.0730"
"中证交易所绿色债券指数","930951","2019-05-09","2019-05-08","2016-12-30","","109.75","109.64","","","4","","","","0.1040"
"中证交易所绿色债券指数","930951","2019-05-10","2019-05-09","2016-12-30","","109.78","109.75","","","2","","","","0.0228"
"中证交易所绿色债券指数","930951","2019-05-13","2019-05-10","2016-12-30","","109.88","109.78","","","2","","","","0.0929"
"中证交易所绿色债券指数","930951","2019-05-14","2019-05-13","2016-12-30","","109.95","109.88","","","4","","","","0.0619"
"中证交易所绿色债券指数","930951","2019-05-15","2019-05-14","2016-12-30","","109.99","109.95","","","2","","","","0.0382"
"中证交易所绿色债券指数","930951","2019-05-16","2019-05-15","2016-12-30","","110.01","109.99","","","4","","","","0.0236"
"中证交易所绿色债券指数","930951","2019-05-17","2019-05-16","2016-12-30","","110.05","110.01","","","2","","","","0.0327"
"中证交易所绿色债券指数","930951","2019-05-20","2019-05-17","2016-12-30","","110.12","110.05","","","1","","","","0.0627"
"中证交易所绿色债券指数","930951","2019-05-21","2019-05-20","2016-12-30","","110.15","110.12","","","3","","","","0.0272"
"中证交易所绿色债券指数","930951","2019-05-22","2019-05-21","2016-12-30","","110.16","110.15","","","3","","","","0.0118"
"中证交易所绿色债券指数","930951","2019-05-23","2019-05-22","2016-12-30","","110.21","110.16","","","4","","","","0.0427"
"中证交易所绿色债券指数","930951","2019-05-24","2019-05-23","2016-12-30","","110.26","110.21","","","1","","","","0.0472"
"中证交易所绿色债券指数","930951","2019-05-27","2019-05-24","2016-12-30","","110.21","110.26","","","3","","","","-0.0499"
"中证交易所绿色债券指数","930951","2019-05-28","2019-05-27","2016-12-30","","110.26","110.21","","","3","","","","0.0508"
"中证交易所绿色债券指数","930951","2019-05-29","2019-05-28","2016-12-30","","110.34","110.26","","","1","","","","0.0707"
"中证交易所绿色债券指数","930951","2019-05-30","2019-05-29","2016-12-30","","110.41","110.34","","","6","","","","0.0634"
"中证交易所绿色债券指数","930951","2019-05-31","2019-05-30","2016-12-30","","110.48","110.41","","","7","","","","0.0607"
"中证交易所绿色债券指数","930951","2019-06-03","2019-05-31","2016-12-30","","110.46","110.48","","","4","","","","-0.0163"
"中证交易所绿色债券指数","930951","2019-06-04","2019-06-03","2016-12-30","","110.45","110.46","","","3","","","","-0.0109"
"中证交易所绿色债券指数","930951","2019-06-05","2019-06-04","2016-12-30","","110.49","110.45","","","4","","","","0.0380"
"中证交易所绿色债券指数","930951","2019-06-06","2019-06-05","2016-12-30","","110.50","110.49","","","3","","","","0.0118"
"中证交易所绿色债券指数","930951","2019-06-10","2019-06-06","2016-12-30","","110.59","110.50","","","5","","","","0.0760"
"中证交易所绿色债券指数","930951","2019-06-11","2019-06-10","2016-12-30","","110.58","110.59","","","6","","","","-0.0081"
"中证交易所绿色债券指数","930951","2019-06-12","2019-06-11","2016-12-30","","110.64","110.58","","","5","","","","0.0606"
"中证交易所绿色债券指数","930951","2019-06-13","2019-06-12","2016-12-30","","110.65","110.64","","","2","","","","0.0045"
"中证交易所绿色债券指数","930951","2019-06-14","2019-06-13","2016-12-30","","110.55","110.65","","","4","","","","-0.0895"
"中证交易所绿色债券指数","930951","2019-06-17","2019-06-14","2016-12-30","","110.52","110.55","","","3","","","","-0.0317"
"中证交易所绿色债券指数","930951","2019-06-18","2019-06-17","2016-12-30","","110.52","110.52","","","3","","","","0.0063"
"中证交易所绿色债券指数","930951","2019-06-19","2019-06-18","2016-12-30","","110.61","110.52","","","9","","","","0.0778"
"中证交易所绿色债券指数","930951","2019-06-20","2019-06-19","2016-12-30","","110.69","110.61","","","4","","","","0.0778"
"中证交易所绿色债券指数","930951","2019-06-21","2019-06-20","2016-12-30","","110.74","110.69","","","3","","","","0.0425"
"中证交易所绿色债券指数","930951","2019-06-24","2019-06-21","2016-12-30","","110.85","110.74","","","2","","","","0.0966"
"中证交易所绿色债券指数","930951","2019-06-25","2019-06-24","2016-12-30","","110.90","110.85","","","3","","","","0.0433"
"中证交易所绿色债券指数","930951","2019-06-26","2019-06-25","2016-12-30","","110.98","110.90","","","2","","","","0.0776"
"中证交易所绿色债券指数","930951","2019-06-27","2019-06-26","2016-12-30","","111.06","110.98","","","2","","","","0.0676"
"中证交易所绿色债券指数","930951","2019-06-28","2019-06-27","2016-12-30","","111.09","111.06","","","3","","","","0.0270"
"中证交易所绿色债券指数","930951","2019-07-01","2019-06-28","2016-12-30","","111.13","111.09","","","6","","","","0.0423"
"中证交易所绿色债券指数","930951","2019-07-02","2019-07-01","2016-12-30","","111.19","111.13","","","7","","","","0.0531"
"中证交易所绿色债券指数","930951","2019-07-03","2019-07-02","2016-12-30","","111.27","111.19","","","5","","","","0.0675"
"中证交易所绿色债券指数","930951","2019-07-04","2019-07-03","2016-12-30","","111.35","111.27","","","2","","","","0.0719"
"中证交易所绿色债券指数","930951","2019-07-05","2019-07-04","2016-12-30","","111.39","111.35","","","3","","","","0.0350"
"中证交易所绿色债券指数","930951","2019-07-08","2019-07-05","2016-12-30","","111.42","111.39","","","0","","","","0.0269"
"中证交易所绿色债券指数","930951","2019-07-09","2019-07-08","2016-12-30","","111.40","111.42","","","1","","","","-0.0144"
"中证交易所绿色债券指数","930951","2019-07-10","2019-07-09","2016-12-30","","111.46","111.40","","","4","","","","0.0512"
"中证交易所绿色债券指数","930951","2019-07-11","2019-07-10","2016-12-30","","111.46","111.46","","","5","","","","0.0054"
"中证交易所绿色债券指数","930951","2019-07-12","2019-07-11","2016-12-30","","111.49","111.46","","","1","","","","0.0197"
"中证交易所绿色债券指数","930951","2019-07-15","2019-07-12","2016-12-30","","111.54","111.49","","","2","","","","0.0493"
"中证交易所绿色债券指数","930951","2019-07-16","2019-07-15","2016-12-30","","111.58","111.54","","","7","","","","0.0323"
"中证交易所绿色债券指数","930951","2019-07-17","2019-07-16","2016-12-30","","111.59","111.58","","","2","","","","0.0108"
"中证交易所绿色债券指数","930951","2019-07-18","2019-07-17","2016-12-30","","111.60","111.59","","","3","","","","0.0099"
"中证交易所绿色债券指数","930951","2019-07-19","2019-07-18","2016-12-30","","111.62","111.60","","","6","","","","0.0134"
"中证交易所绿色债券指数","930951","2019-07-22","2019-07-19","2016-12-30","","111.68","111.62","","","2","","","","0.0618"
"中证交易所绿色债券指数","930951","2019-07-23","2019-07-22","2016-12-30","","111.72","111.68","","","5","","","","0.0349"
"中证交易所绿色债券指数","930951","2019-07-24","2019-07-23","2016-12-30","","111.75","111.72","","","0","","","","0.0260"
"中证交易所绿色债券指数","930951","2019-07-25","2019-07-24","2016-12-30","","111.75","111.75","","","1","","","","0.0018"
"中证交易所绿色债券指数","930951","2019-07-26","2019-07-25","2016-12-30","","111.78","111.75","","","1","","","","0.0224"
"中证交易所绿色债券指数","930951","2019-07-29","2019-07-26","2016-12-30","","111.83","111.78","","","1","","","","0.0412"
"中证交易所绿色债券指数","930951","2019-07-30","2019-07-29","2016-12-30","","111.84","111.83","","","2","","","","0.0152"
"中证交易所绿色债券指数","930951","2019-07-31","2019-07-30","2016-12-30","","111.90","111.84","","","2","","","","0.0492"
"中证交易所绿色债券指数","930951","2019-08-01","2019-07-31","2016-12-30","","111.97","111.90","","","1","","","","0.0661"
"中证交易所绿色债券指数","930951","2019-08-02","2019-08-01","2016-12-30","","112.09","111.97","","","5","","","","0.1063"
"中证交易所绿色债券指数","930951","2019-08-05","2019-08-02","2016-12-30","","112.18","112.09","","","1","","","","0.0803"
"中证交易所绿色债券指数","930951","2019-08-06","2019-08-05","2016-12-30","","112.26","112.18","","","7","","","","0.0677"
"中证交易所绿色债券指数","930951","2019-08-07","2019-08-06","2016-12-30","","112.31","112.26","","","9","","","","0.0481"
"中证交易所绿色债券指数","930951","2019-08-08","2019-08-07","2016-12-30","","112.35","112.31","","","4","","","","0.0312"
"中证交易所绿色债券指数","930951","2019-08-09","2019-08-08","2016-12-30","","112.43","112.35","","","1","","","","0.0739"
"中证交易所绿色债券指数","930951","2019-08-12","2019-08-09","2016-12-30","","112.48","112.43","","","2","","","","0.0436"
"中证交易所绿色债券指数","930951","2019-08-13","2019-08-12","2016-12-30","","112.50","112.48","","","1","","","","0.0204"
"中证交易所绿色债券指数","930951","2019-08-14","2019-08-13","2016-12-30","","112.54","112.50","","","3","","","","0.0391"
"中证交易所绿色债券指数","930951","2019-08-15","2019-08-14","2016-12-30","","112.61","112.54","","","5","","","","0.0613"
"中证交易所绿色债券指数","930951","2019-08-16","2019-08-15","2016-12-30","","112.65","112.61","","","1","","","","0.0346"
"中证交易所绿色债券指数","930951","2019-08-19","2019-08-16","2016-12-30","","112.64","112.65","","","2","","","","-0.0098"
"中证交易所绿色债券指数","930951","2019-08-20","2019-08-19","2016-12-30","","112.64","112.64","","","1","","","","-0.0036"
"中证交易所绿色债券指数","930951","2019-08-21","2019-08-20","2016-12-30","","112.67","112.64","","","1","","","","0.0266"
"中证交易所绿色债券指数","930951","2019-08-22","2019-08-21","2016-12-30","","112.64","112.67","","","2","","","","-0.0222"
"中证交易所绿色债券指数","930951","2019-08-23","2019-08-22","2016-12-30","","112.63","112.64","","","6","","","","-0.0089"
"中证交易所绿色债券指数","930951","2019-08-26","2019-08-23","2016-12-30","","112.66","112.63","","","2","","","","0.0240"
"中证交易所绿色债券指数","930951","2019-08-27","2019-08-26","2016-12-30","","112.66","112.66","","","3","","","","-0.0018"
"中证交易所绿色债券指数","930951","2019-08-28","2019-08-27","2016-12-30","","112.67","112.66","","","1","","","","0.0080"
"中证交易所绿色债券指数","930951","2019-08-29","2019-08-28","2016-12-30","","112.65","112.67","","","2","","","","-0.0160"
"中证交易所绿色债券指数","930951","2019-08-30","2019-08-29","2016-12-30","","112.67","112.65","","","0","","","","0.0222"
"中证交易所绿色债券指数","930951","2019-09-02","2019-08-30","2016-12-30","","112.69","112.67","","","5","","","","0.0186"
"中证交易所绿色债券指数","930951","2019-09-03","2019-09-02","2016-12-30","","112.72","112.69","","","2","","","","0.0248"
"中证交易所绿色债券指数","930951","2019-09-04","2019-09-03","2016-12-30","","112.76","112.72","","","4","","","","0.0319"
"中证交易所绿色债券指数","930951","2019-09-05","2019-09-04","2016-12-30","","112.80","112.76","","","4","","","","0.0390"
"中证交易所绿色债券指数","930951","2019-09-06","2019-09-05","2016-12-30","","112.85","112.80","","","4","","","","0.0408"
"中证交易所绿色债券指数","930951","2019-09-09","2019-09-06","2016-12-30","","112.90","112.85","","","3","","","","0.0496"
"中证交易所绿色债券指数","930951","2019-09-10","2019-09-09","2016-12-30","","112.93","112.90","","","2","","","","0.0230"
"中证交易所绿色债券指数","930951","2019-09-11","2019-09-10","2016-12-30","","112.93","112.93","","","2","","","","0.0000"
"中证交易所绿色债券指数","930951","2019-09-12","2019-09-11","2016-12-30","","112.92","112.93","","","0","","","","-0.0097"
"中证交易所绿色债券指数","930951","2019-09-16","2019-09-12","2016-12-30","","113.00","112.92","","","3","","","","0.0717"
"中证交易所绿色债券指数","930951","2019-09-17","2019-09-16","2016-12-30","","113.02","113.00","","","0","","","","0.0212"
"中证交易所绿色债券指数","930951","2019-09-18","2019-09-17","2016-12-30","","113.01","113.02","","","2","","","","-0.0088"
"中证交易所绿色债券指数","930951","2019-09-19","2019-09-18","2016-12-30","","113.04","113.01","","","2","","","","0.0204"
"中证交易所绿色债券指数","930951","2019-09-20","2019-09-19","2016-12-30","","112.98","113.04","","","2","","","","-0.0522"
"中证交易所绿色债券指数","930951","2019-09-23","2019-09-20","2016-12-30","","112.98","112.98","","","3","","","","0.0044"
"中证交易所绿色债券指数","930951","2019-09-24","2019-09-23","2016-12-30","","113.01","112.98","","","1","","","","0.0257"
"中证交易所绿色债券指数","930951","2019-09-25","2019-09-24","2016-12-30","","113.00","113.01","","","1","","","","-0.0124"
"中证交易所绿色债券指数","930951","2019-09-26","2019-09-25","2016-12-30","","113.02","113.00","","","3","","","","0.0204"
"中证交易所绿色债券指数","930951","2019-09-27","2019-09-26","2016-12-30","","113.03","113.02","","","0","","","","0.0044"
"中证交易所绿色债券指数","930951","2019-09-30","2019-09-27","2016-12-30","","113.09","113.03","","","0","","","","0.0522"
"中证交易所绿色债券指数","930951","2019-10-08","2019-09-30","2016-12-30","","113.21","113.09","","","1","","","","0.1079"
"中证交易所绿色债券指数","930951","2019-10-09","2019-10-08","2016-12-30","","113.20","113.21","","","3","","","","-0.0088"
"中证交易所绿色债券指数","930951","2019-10-10","2019-10-09","2016-12-30","","113.19","113.20","","","1","","","","-0.0062"
"中证交易所绿色债券指数","930951","2019-10-11","2019-10-10","2016-12-30","","113.20","113.19","","","0","","","","0.0044"
"中证交易所绿色债券指数","930951","2019-10-14","2019-10-11","2016-12-30","","113.19","113.20","","","2","","","","-0.0009"
"中证交易所绿色债券指数","930951","2019-10-15","2019-10-14","2016-12-30","","113.16","113.19","","","3","","","","-0.0309"
"中证交易所绿色债券指数","930951","2019-10-16","2019-10-15","2016-12-30","","113.16","113.16","","","5","","","","0.0018"
"中证交易所绿色债券指数","930951","2019-10-17","2019-10-16","2016-12-30","","113.16","113.16","","","0","","","","0.0000"
"中证交易所绿色债券指数","930951","2019-10-18","2019-10-17","2016-12-30","","113.18","113.16","","","2","","","","0.0124"
"中证交易所绿色债券指数","930951","2019-10-21","2019-10-18","2016-12-30","","113.18","113.18","","","2","","","","0.0027"
