y_true,y_pred
-0.001572043281726101,-0.0027185460332096035
-0.0010076899653342253,-0.003069505802762991
-0.0012655383985951383,-0.0025561221610486953
0.000179286539105462,-0.0011845941334556517
0.004296502586687436,0.00016539057958020348
0.004559833967323019,-7.125807024009444e-05
0.004067377590344327,0.0029006029513998837
0.005096735425162512,0.004954507062791651
0.005229516283197684,0.0056798059757737504
0.006072170619615052,0.004901296016959943
0.00580482389051164,0.003031227684717263
0.00458236149968546,0.0010342488994892866
0.004480363657098188,0.000572615987138279
0.00409295186858275,0.0016418481938765628
0.0035460518744510586,0.0035183503048842207
0.0028429157670985705,0.004268282223172461
0.002837047702817149,0.0039735031138741946
0.0025764966923081827,0.0027424873455897743
9.757048052126631e-05,0.001405257196607561
-0.000385268931732837,0.0018098552189432294
0.00040787102490877174,0.00097831919701178
0.00014002382659874103,0.000723723005126948
0.0007446105512404443,0.0006707879602389228
-0.00014670169659996099,0.0006376492224575273
-0.0001221805158428442,0.0004213521599973707
0.0031952890975707584,0.00021136232216189976
0.0036606129755730934,0.0001831389798086802
0.0027922070211479372,0.003430889046635921
0.0032354604545015457,0.0054175791943220164
0.002774616256774823,0.0058626084612640635
0.003592451205841515,0.004988882280591809
0.003324156228168304,0.0030516826902255143
0.0004872341864470378,0.0010271907251467977
4.781153075711982e-05,0.0007186790694670539
0.00016799707826663522,-0.0009386889724302999
-0.0005641363230401873,-0.0024748072112725245
-0.0009872190782439485,-0.0029263091896326796
-0.0015611231240246716,-0.002702908364797685
-0.001497307121816381,-0.0016137648680968016
-0.0017043861261804392,-0.0003495719028830954
-0.002658365395627299,-0.00025679052389029173
-0.0030536308426730168,-0.002357755242623705
-0.002861240355742664,-0.0035796243627836256
-0.002826937918154616,-0.004085374679122963
-0.0028034362214081894,-0.003562795355185899
-0.0036184878979175256,-0.0020228765528343814
-0.004503685034633398,-0.00036928176897743555
-0.003954921287009887,-0.00025071129532727363
-0.003942764271181746,-0.002363208128976555
-0.004554346136500977,-0.004039125212564624
-0.004993725200735797,-0.004640642279522358
-0.005252321939925955,-0.004092095507287241
-0.005453397036147852,-0.0024443444094418704
-0.007014192831183245,-0.0007046708974163226
-0.0070191145526602855,-0.0009036416928583908
-0.005706622285024668,-0.003044773256132899
-0.005713436283221004,-0.004804586208729564
-0.004417220142820124,-0.005361402276489704
-0.005182633936005685,-0.004751586451458632
-0.003946517724382989,-0.003037927422585054
0.003145584553901598,-0.0013613686867840315
0.004010308880550708,-0.0015499066886442482
0.0026826360078361696,0.003805346461151441
0.004077447257347231,0.005961511289703855
0.0035180671429048517,0.006637604800744492
0.005170393823250195,0.0060670671824468
0.004838119488007938,0.004447576981839058
0.0006431539965228077,0.0022294399978198204
0.0003073067744225715,0.0010011158437707806
0.0004776688559332245,-0.0016240914912813312
-0.0006160929117184028,-0.002495168567966488
-0.0010327237529259353,-0.0021059781957191042
-0.0015765614902801958,-0.001865427221509746
-0.0013017954935731358,-0.0012449364838837025
-0.001961235393788717,-0.00026146965006800974
-0.00304564899475855,-0.0002784905588174869
-0.002994508643709019,-0.0023091355140533966
-0.002877285314289752,-0.003124929696419956
-0.002733661184886769,-0.003695660504855887
-0.0033192275443721464,-0.0035353227915624792
-0.004337913700529398,-0.0021132617585562057
-0.003767229440405574,-0.00044567031761681323
-0.003743064264813745,-0.00020648453793417062
-0.00467792500558524,-0.0018339595363347648
-0.004613142524886342,-0.0032647038136698926
-0.00528849904562484,-0.0038955516892626497
-0.004353602708462815,-0.003383677792702741
-0.0046445218190906004,-0.001866836162659541
-0.008867321913246577,-0.0002676368716882733
-0.007766343498227714,-0.00040080395986680006
-0.005445971275986919,-0.0040252723432402954
-0.006555703152841281,-0.006850210502257624
-0.00535128186199188,-0.008541504721151793
-0.00723366813032761,-0.00774569182860593
-0.006121089888706296,-0.004993855723575096
0.0009589396450519147,-0.002655724514564203
0.0005735113063804287,-0.0027777242973090377
-0.0005394405597007666,0.00040782095856661295
0.0013817987081105663,0.0028810345581491504
0.0018671007444368572,0.0032312459789753285
0.0034343591094588228,0.0030244919148320532
0.003914785157533638,0.002147522538930601
0.005399047986487132,0.0009203712047512853
0.006024254105175335,7.348820716698804e-05
0.004681586032214906,0.00250330869479159
0.004780656003910544,0.0046853043916859375
0.0030624846787134933,0.005588145883496966
0.00443282233519884,0.005194416805681603
0.0035749230043330615,0.0037475784008824437
-0.005998743114301538,0.0012229618878418192
-0.006305773132923422,0.0017345043307331796
-0.003006631018748928,-0.005052682331115709
-0.004944718954936778,-0.008081122941176166
-0.002836348452053998,-0.008948525617192853
-0.006175645286700412,-0.007963100181560356
-0.0051298341934889555,-0.004782105863471406
0.007230221655103081,-0.002703869264766313
0.007842120804067291,-0.0025986993314062994
0.00549348730881238,0.007139065790942661
0.008175475596675509,0.010397665303081335
0.007886969113901719,0.010951623503654886
0.010728430501948374,0.009612846149992568
0.01053197828241618,0.007105355584947334
0.00657244358666766,0.00454777532061763
0.006077162087871413,0.003863780375012365
0.004901397860638314,0.0018898858120596248
0.0035367526403928934,0.0029783443045121763
0.0008847362476288249,0.0038035812336138044
0.000835397251659725,0.003707737038582693
-6.218498107781928e-05,0.002150173747385435
-0.00934242826033057,0.0012572571358679789
-0.010998571479331948,0.003018382224098545
-0.008348893828637762,-0.00788693191808133
-0.009558436282726205,-0.011373629216596784
-0.006748986500400917,-0.011863385999029908
-0.009277192479159183,-0.010625394972431828
-0.00908900033663426,-0.007775951549299983
0.002254490370231401,-0.005019282744558336
0.004810510267566816,-0.004599680498599529
0.0031486162961519497,0.003355236588199186
0.004339460352761091,0.006404708827927781
0.002777059211185564,0.007296526696839848
0.004154222917450355,0.006333826145616528
