"TradingDate","Symbol","FundClassID","NAV","AccumulativeNAV","AnnualizedYield","Frequency","MarketStatus"
"2021-06-21","003184","202000006581","1.0000","1.0000","","",""
"2021-06-22","003184","202000006581","1.0000","1.0000","","",""
"2021-06-23","003184","202000006581","1.0000","1.0000","","",""
"2021-06-24","003184","202000006581","1.0000","1.0000","","",""
"2021-06-25","003184","202000006581","1.0000","1.0000","","",""
"2021-06-28","003184","202000006581","1.0000","1.0000","","",""
"2021-06-29","003184","202000006581","1.0000","1.0000","","",""
"2021-06-30","003184","202000006581","1.0000","1.0000","","",""
"2021-07-01","003184","202000006581","1.0000","1.0000","","",""
"2021-07-02","003184","202000006581","1.0000","1.0000","","",""
"2021-07-05","003184","202000006581","1.0000","1.0000","","",""
"2021-07-06","003184","202000006581","1.0000","1.0000","","",""
"2021-07-07","003184","202000006581","1.0000","1.0000","","",""
"2021-07-08","003184","202000006581","1.0000","1.0000","","",""
"2021-07-09","003184","202000006581","1.0000","1.0000","","",""
"2021-07-12","003184","202000006581","1.0000","1.0000","","",""
"2021-07-13","003184","202000006581","1.0000","1.0000","","",""
"2021-07-14","003184","202000006581","1.0000","1.0000","","",""
"2021-07-15","003184","202000006581","1.0000","1.0000","","",""
"2021-07-16","003184","202000006581","1.0000","1.0000","","",""
"2021-07-19","003184","202000006581","1.0000","1.0000","","",""
"2021-07-20","003184","202000006581","1.0000","1.0000","","",""
"2021-07-21","003184","202000006581","1.0000","1.0000","","",""
"2021-07-22","003184","202000006581","1.0000","1.0000","","",""
"2021-07-23","003184","202000006581","1.0000","1.0000","","",""
"2021-07-26","003184","202000006581","1.0000","1.0000","","",""
"2021-07-27","003184","202000006581","1.0000","1.0000","","",""
"2021-07-28","003184","202000006581","1.0000","1.0000","","",""
"2021-07-29","003184","202000006581","1.0000","1.0000","","",""
"2021-07-30","003184","202000006581","1.0000","1.0000","","",""
"2021-08-02","003184","202000006581","1.0000","1.0000","","",""
"2021-08-03","003184","202000006581","1.0000","1.0000","","",""
"2021-08-04","003184","202000006581","1.0000","1.0000","","",""
"2021-08-05","003184","202000006581","1.0000","1.0000","","",""
"2021-08-06","003184","202000006581","1.0000","1.0000","","",""
"2021-08-09","003184","202000006581","1.0000","1.0000","","",""
"2021-08-10","003184","202000006581","1.0000","1.0000","","",""
"2021-08-11","003184","202000006581","1.0000","1.0000","","",""
"2021-08-12","003184","202000006581","1.0000","1.0000","","",""
"2021-08-13","003184","202000006581","1.0000","1.0000","","",""
"2021-08-16","003184","202000006581","1.0000","1.0000","","",""
"2021-08-17","003184","202000006581","1.0000","1.0000","","",""
"2021-08-18","003184","202000006581","1.0000","1.0000","","",""
"2021-08-19","003184","202000006581","1.0000","1.0000","","",""
"2021-08-20","003184","202000006581","1.0000","1.0000","","",""
"2021-08-23","003184","202000006581","1.0000","1.0000","","",""
"2021-08-24","003184","202000006581","1.0000","1.0000","","",""
"2021-08-25","003184","202000006581","1.0000","1.0000","","",""
"2021-08-26","003184","202000006581","1.0000","1.0000","","",""
"2021-08-27","003184","202000006581","1.0000","1.0000","","",""
"2021-08-30","003184","202000006581","1.0000","1.0000","","",""
"2021-08-31","003184","202000006581","1.0000","1.0000","","",""
"2021-09-01","003184","202000006581","1.0000","1.0000","","",""
"2021-09-02","003184","202000006581","1.0000","1.0000","","",""
"2021-09-03","003184","202000006581","1.0000","1.0000","","",""
"2021-09-06","003184","202000006581","1.0000","1.0000","","",""
"2021-09-07","003184","202000006581","1.0000","1.0000","","",""
"2021-09-08","003184","202000006581","1.0000","1.0000","","",""
"2021-09-09","003184","202000006581","1.0000","1.0000","","",""
"2021-09-10","003184","202000006581","1.0000","1.0000","","",""
