sample_index,raw_returns,training_returns,scaled_returns
142,0.02460563913325764,0.008250543399984468,0.8431223283777661
143,-0.0086206521934451,-0.0013554228298276023,-0.13841417705268433
144,-0.0316770320992551,-0.008774966606526548,-0.8965422920431327
145,-0.03143038911624563,-0.005015657297638117,-0.5124165067132898
146,0.007947012087916594,0.002780598951429598,0.2842040446271187
147,-0.012483609114595118,0.0021853063865657817,0.22337712000065232
148,-0.010645365951744923,-0.004486770794460869,-0.45837494570021475
149,-0.020847307890260125,-0.0073734892591592,-0.7533395006669031
150,0.022664829271670017,-0.00503193153071029,-0.514079405944462
151,-0.026863704699910618,-0.005646539319390641,-0.5768799578805529
152,-0.0034506688422816234,-0.008215427345722039,-0.8393686358421844
153,-0.02423818822480328,-0.009873542973367918,-1.0087946966696952
154,-0.007097259076420781,-0.010145692863134086,-1.0366029405635104
155,-0.00714792204656467,-0.01210124582831214,-1.2364211137388468
156,0.011519067203553002,-0.013980357075672868,-1.4284284811315582
157,-0.04412810513468435,-0.010665354280069896,-1.0897018833438028
158,-0.004467640971949516,-0.0010736827345544835,-0.10962600708225655
159,-0.010471229956700912,0.00190584796193024,0.19482209086900873
160,-0.05593346914002062,-0.0037694308806478327,-0.3850772372380851
161,0.019215354324756406,-0.0021423080563091994,-0.21881801742624202
162,0.00314225584962724,0.014374907367615087,1.468909122018194
163,0.09240401794849351,0.034997789496019505,3.5761528049490026
164,0.06666668945458376,0.034883166022525405,3.564440591838724
165,0.06787635894583377,0.015126195143715902,1.5456756190768701
166,-0.0679672687458368,-0.00010834821327264724,-0.010988238645203936
167,0.01890612593098351,0.006169366761596438,0.6304679429722447
168,0.01656726292061217,0.013046223502700242,1.3331443601618684
169,-0.016949167294367573,0.0061479419510836585,0.6282787583408269
170,-0.003978744446017091,-0.005416660983063241,-0.553391016371191
171,-0.033954741234260344,-0.010463586931281549,-1.069085319252097
172,0.028945559591235792,-0.007520739493552328,-0.7683855123883989
173,-0.018754231809924082,-0.006121752017563974,-0.6254371357783514
174,-0.01774739126127045,-0.005409320047750431,-0.5526409204598433
175,0.01250864122355555,-0.0024159297858726433,-0.2467766537383325
176,0.05422100057652446,-0.0006128847455272833,-0.06254172247843845
177,-0.008463549306422236,-0.004970127824148121,-0.50776431043919
178,-0.040052506566764845,-0.008635496310745592,-0.8822912335387485
179,0.029411785809965396,-0.0052122904085819925,-0.5325084549827712
180,-0.008637881248729107,-0.0017620171847348908,-0.1799599406641452
181,-0.032171614842905205,-0.0020938675429274132,-0.21386837143660112
182,0.010387851562569717,-0.0034879532514464984,-0.35631588602016284
183,0.00891022022490251,-0.0028264851995645143,-0.28872715787294423
184,-0.023097836033974528,0.0011326278069283167,0.11581454590038281
185,0.015994404757017522,0.006211065267031673,0.6347286913787457
186,0.004791283377377997,0.00828079218506652,0.8462131456982362
187,-0.006812014944881706,0.008470568760873678,0.8656044940096865
188,0.013031586766244718,0.007789387279942606,0.7960014499887724
189,0.015572074144075687,0.008308628438171744,0.8490574507835887
190,0.04933331807454433,0.011925461125611958,1.2186249916041174
191,-0.010800513263404476,0.01294108618382897,1.3224014412210372
192,0.03018633461241249,0.008303777251263652,0.8485617570729258
193,-0.003117278151821945,-0.0028450664073424352,-0.2906257835096257
194,-0.042526539164166266,-0.01122033100075577,-1.146409339729262
195,-0.016329196155976278,-0.009051736959293056,-0.9248226543057123
196,-0.0006640258036653135,-0.0023771442440704673,-0.2428135516150306
197,0.005315609481208128,-0.0019683276370775033,-0.2010407185454667
198,0.005948456834576676,-0.010788861529945277,-1.1023218396852876
199,-0.025624200819997056,-0.017227513149062436,-1.7602225087818526
200,-0.006743114091988245,-0.01038853915546924,-1.0614169463004484
201,-0.020366547615995545,-1.4663442523154234e-05,-0.0014155397314675683
202,0.005544000139581451,0.0007080263591471478,0.07242881964596189
203,-0.016540300987759382,-0.005317723430715575,-0.5432815888483472
204,-0.018220057501146303,-0.003260812865423211,-0.33310670795252534
205,-0.013561779511318206,0.008662310553702663,0.8851966479664898
206,0.06295223623520818,0.01624421257311546,1.6599145092009553
207,-0.00408437492554492,0.01004867228779389,1.026854927746745
208,0.012303506751042859,0.0040361439207085474,0.4124954826848759
209,-0.004051344896467746,0.006911859081677259,0.7063357213638969
210,0.03593218528618225,0.010232220865065055,1.0456098998964853
211,-0.028141319307330326,0.0009377734590265138,0.09590435143041885
212,-0.024915880789814326,-0.011470682243128633,-1.1719902003829477
213,-0.017265193915979138,-0.01243391906025269,-1.270413625654597
214,-0.010541083861953515,-0.004376528962166728,-0.4471104481750806
215,0.0007102435323880218,-0.0026955509075139612,-0.2753483072309902
216,-0.02342086019391887,-0.01239729703241536,-1.2666715911350845
217,-0.02979650004304013,-0.01912173814300909,-1.9537741970323526
218,-0.02172284296377669,-0.01134673992895741,-1.1593257892226176
219,0.02526798722076462,0.002711585635387784,0.2771522720687662
220,-0.028379395421779585,0.006075957821092775,0.6209234283607542
221,0.0030745550460660187,-2.6481335071845344e-06,-0.0001878168620490894
222,-0.006896563315898496,-0.004105502146328119,-0.41941695984377975
223,-0.0023147942039267733,0.0027807721642722476,0.2842217434951141
224,0.006960568481337637,0.014160888381470857,1.4470406870549488
225,0.023041415246776165,0.016777026497284714,1.7143573736314714
226,0.005255304061736243,0.00679056278040384,0.6939416794918717
227,-0.026885780516883173,-0.00484580286639415,-0.4950608008023455
228,-0.007674553326533884,-0.005051666485743265,-0.5160959213406724
229,0.0015467520199015095,0.0021179253983535993,0.21649213850894353
230,-0.036293457447971855,0.0024219043919410177,0.24755267650709734
231,0.023237253699079696,-0.007605335816142374,-0.7770295547325834
232,-0.0242756780347827,-0.019260799036905515,-1.9679834229000768
233,-0.05939002960293838,-0.017864755718623226,-1.8253358799799582
234,-0.003412965950654545,-0.00774364128985189,-0.7911615918539961
235,-0.010273962536276993,-0.006529371137337232,-0.6670876097439159
236,-0.016436031761313474,-0.014044013510223509,-1.4349328881659165
237,-0.026385241315251884,-0.016059470801565143,-1.6408720783796316
238,0.008130095308852558,-0.004918227069104647,-0.5024610973614183
239,0.0215053561289984,0.006616156832355907,0.6761209001264417
240,-0.035964900099265895,0.0040565837596541,0.4145840230367996
241,-0.02274795315801581,-0.00426387224688469,-0.4355991981887928
242,-0.007448782626717443,-0.00217318277375028,-0.2219727924419214
243,0.0,0.011741017313103275,1.1997785444225533
244,0.010319006747290693,0.022628695214966035,2.312280198538381
245,0.045496727046556495,0.019615313100989976,2.004373166708586
246,0.0035523944085213977,0.007252552986049675,0.7411477846502884
247,-0.03274335215166224,0.0016945929050532528,0.17323607387490092
248,0.03019212392425863,0.0071987696145461525,0.7356522060429016
249,-0.029307275044240688,0.009011418868245413,0.9208684946995706
250,0.0064043634830524,0.0003322602025137263,0.034033077727117396
251,-0.0018182234330610392,-0.013792400036573747,-1.409223052868043
252,-0.02914387141759789,-0.01877574857144594,-1.9184210230920236
253,-0.05159476534780483,-0.013071464846404717,-1.3355579794885177
254,-0.020771517831682185,-0.012418822266077366,-1.2688710369921403
255,-0.010100952691779574,-0.024703794704059312,-2.5241480833202643
256,-0.0561224673500359,-0.032402888605103826,-3.310840597307998
257,-0.008648640400654606,-0.017925268699500833,-1.8315190892858009
258,-0.008724091934619316,0.0016067057501217875,0.16425577466710925
259,0.015401472750094625,-0.0004844310602507458,-0.049416339946413645
260,-0.047670596121903386,-0.020409560219753396,-2.085363706154385
261,-0.034129714679955514,-0.020737586759836727,-2.1188814196398438
262,-0.02944640833212575,0.009963616492564421,1.0181639365420243
263,0.03883503123630683,0.0369927548148412,3.7799981278082626
264,0.08294392562410247,0.024086707423812425,2.4612597154457623
265,-0.07874870117177457,-0.006232573634998986,-0.6367608756813429
266,0.05035132401598741,-0.00011227987902494643,-0.011389975791755182
267,0.02341137479325095,0.031078681551311056,3.1756988137080713
268,0.05664482427044959,0.03982855262140206,4.06975961588436
269,-0.005154658940003776,0.007106530207182135,0.7262271941907805
270,-0.06528488970681978,-0.027114927837526,-2.7705173847868556
271,-0.049889217306206435,-0.020491031507649582,-2.093688432819191
272,0.08984836466548618,0.00892741432909117,0.9122849207176158
273,-0.023554632059385128,0.011520200661253756,1.1772155247728924
274,-0.023026320261197997,-0.013579028066616731,-1.387420729943104
275,-0.030302975164222534,-0.03454465397180183,-3.5296859318831384
