test_index,strategy_nav,buy_hold_nav,strategy_return,buy_hold_return,signal
77,1.0142860572762697,1.0534246425688596,0.002328484762581864,-0.002328484762581864,-1.0
78,1.022476429689751,1.0449182255967615,0.008075012324901053,-0.008075012324901053,-1.0
79,1.0262157260150635,1.0410968574284885,0.003657097823220301,-0.003657097823220301,-1.0
80,1.0257342876695374,1.0415852771007528,-0.0004691395126008163,0.0004691395126008163,-1.0
81,1.0324765175742259,1.0347388574305016,0.006573076464087642,-0.006573076464087642,-1.0
82,1.0568841796128354,1.0102777138592,0.023639919768785263,-0.023639919768785263,-1.0
83,1.0897146954178958,0.9788949577425317,0.031063494409659047,-0.031063494409659047,-1.0
84,1.1123596205313915,0.9585529332610161,0.020780599920983488,-0.020780599920983488,-1.0
85,1.115845261000801,0.9555492545634293,0.003133555376402761,-0.003133555376402761,-1.0
86,1.1083536730759072,0.9619646434236268,-0.006713823311105591,0.006713823311105591,-1.0
87,1.1078165247287708,0.9624308463431197,-0.0004846362313626118,0.0004846362313626118,-1.0
88,1.1129519376253763,0.9579693857401451,0.004635616802938513,-0.004635616802938513,-1.0
89,1.1128651105193632,0.9580441218600089,-7.801514430019231e-05,7.801514430019231e-05,-1.0
90,1.1261948321519122,0.9695194222673815,0.0119778412554672,0.0119778412554672,1.0
91,1.1490260486887893,0.989174376485382,0.020272883416852232,0.020272883416852232,1.0
92,1.166604222037782,1.004307087081529,0.015298324497561917,0.015298324497561917,1.0
93,1.1693258671756692,1.0066500989178195,0.0023329635590835862,0.0023329635590835862,1.0
94,1.1643185612079816,1.002339405731959,-0.004282216025702146,-0.004282216025702146,1.0
95,1.1631619630104473,1.0013437126384945,-0.0009933691998642337,-0.0009933691998642337,1.0
96,1.1687923867597363,1.0061908359112064,0.004840618871955508,0.004840618871955508,1.0
97,1.16973741546347,1.0070043929057093,0.0008085513855492272,0.0008085513855492272,1.0
98,1.1557706546501811,0.9949806777473182,-0.011940082131813417,-0.011940082131813417,1.0
99,1.1334737332331994,0.9757856878988678,-0.019291821718496912,-0.019291821718496912,1.0
100,1.1492399121288595,0.962212888399267,0.013909611165569264,-0.013909611165569264,-1.0
101,1.1527481228455077,0.9592756030412201,0.0030526356417168265,-0.0030526356417168265,-1.0
102,1.1524797522262702,0.9594989314357805,-0.0002328094177026568,0.0002328094177026568,-1.0
103,1.1548679168977802,0.9575106609729113,0.0020721966411093628,-0.0020721966411093628,-1.0
104,1.1571342774755735,0.9556316024389492,0.001962441370681815,-0.001962441370681815,-1.0
105,1.1589808998420383,0.9571566550845368,0.0015958583220724784,0.0015958583220724784,1.0
106,1.1702265327376566,0.9664439801544716,0.00970303556956891,0.00970303556956891,1.0
107,1.1877554537163655,0.98092042525681,0.014979083526418772,0.014979083526418772,1.0
108,1.2043063737586555,0.994589177924269,0.013934619277481696,0.013934619277481696,1.0
109,1.2130362013369054,1.0017987985188805,0.007248842793220503,0.007248842793220503,1.0
110,1.2126941296790221,1.001516295016102,-0.000281996248344722,-0.000281996248344722,1.0
111,1.2129517500824922,1.0013035364765086,0.0002124364233034512,-0.0002124364233034512,-1.0
112,1.2070801898686008,1.006150566876856,-0.004840720344805269,0.004840720344805269,-1.0
113,1.2023311746932774,1.010109064705636,-0.003934299655634684,0.003934299655634684,-1.0
114,1.2084592055354355,1.0049607498047615,0.005096791109755038,-0.005096791109755038,-1.0
115,1.2235429560902724,0.9924170270228738,0.012481803676735287,-0.012481803676735287,-1.0
116,1.2348986045197745,0.9832064481884909,0.009280956073490162,-0.009280956073490162,-1.0
117,1.237444946201851,0.9811790918112583,0.0020619844194145953,-0.0020619844194145953,-1.0
118,1.2402639395896426,0.9789438914651379,0.002278075801629877,-0.002278075801629877,-1.0
119,1.249776831831959,0.971435338282609,0.007670054686475798,-0.007670054686475798,-1.0
120,1.2612784184061758,0.9624953040621527,0.009202912297035926,-0.009202912297035926,-1.0
121,1.26420989842334,0.9602582597194468,0.0023242132540955184,-0.0023242132540955184,-1.0
122,1.2573463791842279,0.9654715957709368,-0.005429097848127987,0.005429097848127987,-1.0
123,1.2499259498448474,0.9711694797225694,-0.005901658812740907,0.005901658812740907,-1.0
124,1.2448154990050826,0.9751402060554522,-0.004088602881154114,0.004088602881154114,-1.0
125,1.2375220298566467,0.9808536270515349,-0.005859076428808284,0.005859076428808284,-1.0
126,1.2256208865410037,0.9902864123317783,-0.00961691430820158,0.00961691430820158,-1.0
127,1.2106885516263237,1.0023515529741904,-0.012183486001795035,0.012183486001795035,-1.0
128,1.192060404097374,1.0177741425242388,-0.015386407597500231,0.015386407597500231,-1.0
129,1.1701511664362088,1.0364801204237704,-0.018379301573861705,0.018379301573861705,-1.0
130,1.152922146323786,1.0517410006870394,-0.014723755875828585,0.014723755875828585,-1.0
131,1.1443605388137075,1.059551236338121,-0.0074260066365955685,0.0074260066365955685,-1.0
132,1.140589255030974,1.0630430278313157,-0.0032955381235384917,0.0032955381235384917,-1.0
133,1.131357471875493,1.0716471617687497,-0.008093871755113283,0.008093871755113283,-1.0
134,1.1243605755022967,1.0782747788799851,-0.006184514220423557,0.006184514220423557,-1.0
