epoch,loss,lr,mae,val_loss,val_mae
0,0.03864866495132446,0.003,0.16960395872592926,0.01787227764725685,0.17895019054412842
1,0.0217941515147686,0.003,0.14523416757583618,0.001660575857385993,0.050619665533304214
2,0.019771214574575424,0.003,0.15067780017852783,0.0008185572805814445,0.033464524894952774
3,0.01603008434176445,0.003,0.13796961307525635,0.0005468530580401421,0.025646265596151352
4,0.010829566046595573,0.003,0.11140895634889603,0.027957916259765625,0.21929940581321716
5,0.0058770934119820595,0.003,0.08488856256008148,0.000898858648724854,0.036331068724393845
6,0.013667803257703781,0.003,0.11815829575061798,0.007041114382445812,0.11143843084573746
7,0.0062424056231975555,0.003,0.07999049127101898,0.0012032726081088185,0.045201148837804794
8,0.006919580511748791,0.003,0.08726637065410614,0.023774337023496628,0.18763919174671173
9,0.005191543605178595,0.003,0.08038875460624695,0.002623265841975808,0.06122569739818573
10,0.010561506263911724,0.003,0.10727887600660324,0.020533297210931778,0.1839454174041748
11,0.005229176487773657,0.003,0.07582512497901917,0.0005082038696855307,0.022213781252503395
12,0.009803883731365204,0.003,0.09250009059906006,0.007118698209524155,0.09224012494087219
13,0.0038558421656489372,0.003,0.06828289479017258,0.04044581577181816,0.25028297305107117
14,0.00447741337120533,0.003,0.07196395099163055,0.003347279503941536,0.07676507532596588
15,0.00689808139577508,0.003,0.08068317919969559,0.01398333627730608,0.1386023759841919
16,0.0037195696495473385,0.003,0.06711435317993164,0.035667672753334045,0.23960399627685547
17,0.00276942178606987,0.003,0.053510505706071854,0.010221394710242748,0.12902191281318665
18,0.004269755445420742,0.003,0.06585739552974701,0.040312428027391434,0.23723727464675903
19,0.003869510954245925,0.0015,0.06822018325328827,0.001956283114850521,0.050257451832294464
20,0.007483606226742268,0.0015,0.08486365526914597,0.0027589802630245686,0.059876617044210434
21,0.0072413780726492405,0.0015,0.09253662824630737,0.0017811437137424946,0.05152438208460808
22,0.007792281452566385,0.0015,0.09217293560504913,0.0025304886512458324,0.0625896006822586
23,0.008224844001233578,0.0015,0.09395553171634674,0.003287695813924074,0.07337065786123276
24,0.006937847938388586,0.0015,0.08285825699567795,0.006626177113503218,0.10733460634946823
25,0.004317745100706816,0.0015,0.06604940444231033,0.010094545781612396,0.1330949366092682
26,0.003081012051552534,0.0015,0.05470467731356621,0.01963087171316147,0.1835096776485443
27,0.0031873544212430716,0.0015,0.05767471715807915,0.022577757015824318,0.1941145956516266
28,0.0022986463736742735,0.0015,0.049650341272354126,0.02394220419228077,0.20014631748199463
29,0.0038797378074377775,0.0015,0.06779664754867554,0.01731697842478752,0.16940052807331085
30,0.003042195225134492,0.0015,0.05803202837705612,0.0004650699265766889,0.024294136092066765
31,0.004473192151635885,0.0015,0.07293691486120224,0.013435383327305317,0.1617567539215088
32,0.003474099561572075,0.0015,0.06407537311315536,0.015903595834970474,0.16572801768779755
33,0.0022977772168815136,0.0015,0.05218268558382988,0.011285478249192238,0.13072262704372406
34,0.0045581357553601265,0.00075,0.0736423060297966,0.0021041256841272116,0.05482155829668045
35,0.0033940535504370928,0.00075,0.059407975524663925,0.002469084458425641,0.06058531627058983
36,0.0014005948323756456,0.00075,0.03641557693481445,0.0015704573597759008,0.04970072954893112
37,0.0014387561241164804,0.00075,0.037869516760110855,0.001386851305142045,0.046902067959308624
38,0.0016175799537450075,0.00075,0.03777271509170532,0.0013375342823565006,0.04619227722287178
39,0.0015723173273727298,0.00075,0.038573555648326874,0.0013489449629560113,0.046216048300266266
40,0.001358098117634654,0.00075,0.03591396287083626,0.0013882024213671684,0.04668068885803223
41,0.0013060736237093806,0.00075,0.035595159977674484,0.0013494666200131178,0.04628436639904976
42,0.0014586119214072824,0.00075,0.036788906902074814,0.0013447669334709644,0.04630579054355621
43,0.0016251745400950313,0.00075,0.03770963475108147,0.0013072686269879341,0.04563995823264122
44,0.0014303788775578141,0.00075,0.036273643374443054,0.0011118424590677023,0.041994933038949966
