Date,Pred_Price,Pred_Return
2026-01-21,71.81756720143306,
2026-01-22,71.81756720143306,0.0
2026-01-23,71.81756720143306,0.0
2026-01-24,71.81756720143306,0.0
2026-01-25,71.81756720143306,0.0
